,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
touchAccuracy_x_mean,-0.0733734875301497,0.023834951392444605,0.07669725420685651,0.4143037573328902,0.04683551086625128,0.016799406328740836,-0.021866737541209283,-0.03135479277756524,0.10382241968667665,-0.1710247809031546,0.01903065536937245,0.06176542600701725,-0.22049776923112496,0.07628387287733379,-0.024686114113408975,0.05391653322712761,0.055136161469533734,0.070558967878455,0.03168820714172896,0.04590743485117915,0.00390752526632461,-0.052345064636286256,0.02939461132682862,0.042459135355860246,0.0498426052296277,-0.02599082203026873,0.0852770933362378,-0.134240418533343,0.15652215212003373,0.10493932700870892,-0.0571331176799042,0.16657292939831253,0.0002858341495851485,-0.056827834011875196,0.008751820503647048,0.012694577957832354,0.18184102039337482,0.14197916066134303,0.16800632303127494,0.06956077477208142,-0.2932570354875301,0.10740021552728168,0.3038289459998773,-0.16227714502859847,0.13920860575984656,-0.2896771166348707,-0.06580847375268789,0.043603924936955356,-0.2530699806846358,-0.16734639705373272,-0.054234004054998876,-0.09616070038192123,0.03367045621184478,0.07116559526057463,0.06444968767170237,-0.04935959281741169,0.04338989884058701,0.14180150404495254,-0.041132773113793514,0.03793455410489237,-0.1257959093770487,-0.1512819044463548,0.025180135580258785,0.04239971565331512,-0.011967635541512367
touchAccuracy_y_mean,-0.0974848535446239,0.06186528804425702,-0.025881915977321875,-0.09210640902517084,0.32833364831135375,0.26551429958810285,-0.11626247505092865,0.2135276111412371,-0.07505073789653235,-0.040303853739742726,-0.045449430480035004,0.011899752022039203,-0.13143092328358702,0.08202057884637907,-0.03810629803655756,0.030286276296573135,-0.052001367885071446,0.08124544867826698,0.0026903607876475836,0.004109622474093638,0.14604316833789205,-0.08530684522354345,0.13074258924668727,-0.013880474341286437,-0.05683071688360013,0.03319448158757673,0.006586458566940925,0.014321180429219864,-0.09447276667895661,0.03613699214282537,-0.03165926059185177,0.08940148137477298,-0.04245317227918349,0.06307847946236933,-0.0495216222442847,0.028199438028540493,-0.2351580549492864,-0.08656370249263264,-0.11703032939981511,0.0002645404372473622,0.039135076920099945,-0.20681409141615612,-0.05895083832536595,-0.08258519265159794,0.08410111985921506,-0.10145745696326416,0.06613861603197176,0.2879183806831192,-0.29262659359263177,0.38950268825480966,0.03924332782078824,-0.03607017366438787,0.03101363756522091,0.20530069971444478,0.08025476803153186,0.07577414194904289,0.1662820428939331,0.12087782807443007,0.14356332739202,-0.08553492777483576,-0.06108359687958083,0.09980012123491315,-0.03021126193527838,-0.00602560982917541,-0.013510295479049084
y_location.release_median,-0.15551515060231622,-0.13394921256978265,-0.14595505286257374,-0.07091978655964287,-0.12540096834699607,0.06214517205452428,0.09068808728463752,0.12722264900222852,0.06894165376121501,-0.04185802563028041,0.20903013290802988,0.1463402200582668,0.03909348302824633,-0.004946886947470552,-0.027369946766455905,0.1511142946217745,0.11218542855133286,-0.08948803939731323,-0.15566127181262557,-0.0058398533847453535,-0.09324748537911637,-0.05772470569581724,-0.07125696366994963,0.045391764261984435,-0.012387756908295616,-0.11089301439034914,0.11540086099042642,0.17394158170913654,0.12552344789131029,-0.05309807219643422,-0.27603104968334946,-0.03782194036899836,-0.0744773681036015,-0.12740279385393383,-0.019011839157674845,-0.022197127478014472,-0.287770634192882,-0.09148482049353929,-0.1755997326267011,0.10968538243341594,0.06753619937942208,0.15800806597551642,0.4548604854598158,0.17411593286591368,0.12297506133157587,0.16982294592994274,0.1610929995410949,0.09117647357941308,-0.05686007137815391,-0.11915542452112425,0.005237178574440136,0.0779788434866654,0.12658603219976367,-0.02988319103202509,-0.0068822400488308295,0.028765553310607303,-7.615032430663415e-05,0.0465342122586207,0.14372144870603426,-0.04048185289181569,0.05507381519605524,-0.01365581044509774,-0.010557853292773648,-0.04114546510943396,0.045615662331018575
difference.touch_buttonCenter_x_median,-0.09088872024353849,0.19892496270631824,0.13623730460303404,-0.04554721647469496,0.03531636085629586,0.12319585077647859,-0.020677010546213473,-0.17302809312554968,-0.11904634939384273,-0.0681036550562636,0.00917289819426504,-0.06614157092000215,0.006297796909787184,-0.07512653800634864,0.22087863281443107,0.08841008257305244,-0.13001771943227625,-0.11130052594997286,0.08939577802466052,0.048487646070526774,0.23799365140026493,0.04465376592079648,0.11832258957625466,0.04580686667465128,0.04211485749676354,-0.0667010019382694,0.15976315509568734,-0.21570514696091198,-0.05184573936659406,-0.24619763563227126,-0.1272810151455667,-0.20176167104816692,-0.24395973445714184,0.004654608716691135,0.046639808632078436,0.13894613048214186,0.13149993659613576,0.22376939013904262,-0.17549787340626244,0.022311391675295188,0.11791381908960763,0.21696273521329656,0.08578674463113183,0.044583366694328476,-0.270871667514674,0.11194421913591981,-0.05189000545016419,-0.011465815013613118,-0.1661369776461847,-0.0010239773181164036,0.00017212268045414814,0.2092216105201571,-0.04727652796127134,0.1610265152970208,-0.06529177021574598,-0.003557184790224037,-0.025937997682417547,0.008658786262516888,0.07939355234212028,0.13664984428599786,-0.04920373616404569,-0.05473158094649251,0.07586000010025361,0.06663445700853407,-0.04947543618339446
difference.touch_buttonCenter_y_median,-0.13431067771642,0.19489062287956044,0.13215454452409642,-0.042915767346623286,-0.07745992933301797,0.014754417482428214,-0.058501842538314155,-0.18262703731087673,-0.15559668371693128,0.012476066173206148,-0.09715077286724944,-0.007590874560178748,-0.06419804118265787,-0.11606339051087704,0.16163232441295908,-0.02840864040423175,0.0069241353841242755,-0.04621790366533951,-0.1363470937156424,0.04876198898691101,-0.1519481872220061,0.061807192241504015,0.07954886875675894,0.0788154087444241,-5.273084475929113e-05,0.1564855113364841,0.09160294415875798,0.13623656989926006,0.026581034536486872,0.20256134334555356,0.05281109306968834,0.20142093982567144,0.01639150151088224,0.3254449334410233,0.04812473285575588,-0.2438000960794659,-0.13620067046310186,0.017574685788481634,-0.22581614082446266,0.026130495190449146,0.10305579152388489,-0.00788489684592775,0.06755066041109048,-0.11429481332914992,-0.042192888022221695,-0.14655339924239635,0.2184679681884339,0.12029533994791292,0.12632321695522097,-0.07867343305007769,-0.048450042335755825,0.03779165384458718,-0.08504603003418254,-0.0023581478143458144,-0.08437645328902614,-0.07470075264127518,-0.30316971640937473,0.08501977138984441,-0.047625848540739306,-0.2006551293627885,-0.15390195289682007,-0.15779457286187454,0.10283465035220658,0.019837061796127244,-0.06951089602381996
touchAccuracy_median,-0.007319294384093674,-0.01561507186722358,-0.12110251026675344,-0.23417535531427344,-0.09146708631877268,-0.09602059855839337,-0.1688367951695037,-0.06260194154770916,0.1270332926247979,-0.03293559859735206,-0.09504790919951076,0.07805057682811221,-0.14018767938486326,0.17952373042771397,-0.07586805741703076,-0.0039633099192756815,-0.18744483749541485,-0.2506653204019971,-0.1460663258208478,-0.11169064978864887,-0.12319185441323777,0.06339494379926612,0.19328713651931828,0.029072921536134017,-0.20453950636323937,-0.13867659751742878,-0.04184191385380058,-0.49694907505927954,0.2872336137122634,0.10929279943600172,-0.049890597487880266,0.21899166261413167,-0.07520199252837372,0.003858952747344664,0.055353947887503224,0.08842456608751582,0.0023809741134937362,0.020612394868848805,0.14992038753676293,0.00031936126259219516,0.13165778333940148,0.11715457054995149,-0.10396827459262614,0.027331455995803253,0.05493601842455996,0.04020833461293044,0.18146657073220165,0.06324663537548303,0.04030156045232857,0.058314079957621015,0.055323010009671145,0.02346463137172626,-0.009983035168634496,-0.07311922781478244,0.0342966386122769,0.02387708770881315,0.027021514306654268,-0.049823127505175126,0.015923117933381088,-0.0017054812657229523,-0.03512453006072043,-0.0009112159332506451,-0.023472967216417014,-0.040149178769433504,-0.0009359862320508505
touchAccuracy_x_median,-0.049938801992095445,-0.00851405298709272,0.04016984681060781,0.39230228005633333,0.02194286357829689,0.11426823971890432,0.06297095473975117,-0.03718006432020154,0.05501717367850662,-0.04830016812892207,0.051562289071095196,-0.16311013200691843,0.10658648231758824,-0.0999301634516967,-0.02771352241101256,0.04416810384061874,0.23538846388974358,0.1870056728822391,0.1331732167912985,0.06296293651845553,0.0639406716350581,-0.20213181614553927,-0.08305749200895954,0.07090340336313036,-0.049467255591749054,-0.07226973461944222,0.08619117915539096,-0.1722012124489501,0.15169935526293493,0.05104004344419931,-0.1056725786412294,0.27142715896997044,-0.024320787539345377,-0.07722318545873261,0.17872992943077312,-0.07929832255002282,0.054372489314052905,-0.029622095866192716,-0.16610779027228123,-0.01999100231364745,0.06586001294763377,-0.008865781293652092,-0.20822789668978117,0.1037564889051884,-0.20338897116207055,0.2212279915247403,0.14877228731200848,0.23631064289063258,0.18634986963301414,0.08885224291976931,0.1817405698262013,-0.04526251982157327,-0.09281101453153076,-0.17055739926260907,0.07306826390491132,0.0255023724838981,0.002605763793183353,-0.006338133524455392,0.03802056375642792,0.042655288049251144,0.021611940413827108,0.03086704127435492,-0.06617822012556765,-0.07601079390776658,0.02156427521053908
touchAccuracy_y_median,-0.09879443679172462,0.019284577379108558,-0.03211779832748745,-0.13269252038909882,0.21485409863360655,0.1251327906831365,0.01114997312842231,0.2593256320674664,0.05956644486081093,-0.10656617113817536,0.04596554604774991,0.015393751682868901,0.0370892054255619,0.10855535630036531,-0.0292099779925375,0.2625262394350959,-0.16637060828741074,0.13658473627260542,0.18598756323701102,-0.1429770469068773,0.3112783923607474,-0.07080180659526036,0.3059633109415315,0.04340006591735636,-0.13125777857785764,-0.1214001843875623,-0.011622836995184606,0.12586329139360844,-0.12804096914249974,0.1448623195781695,0.04445647629301627,0.15026035064676654,0.11115899724017425,-0.06105119494530714,0.0003974069405654722,-0.07887747474699394,0.06213361899670595,0.017655375343624925,-0.0700209957560729,0.08795881178352989,0.05348260804037515,0.11062425943456314,0.005639793362362646,0.02529548588825073,0.0014078718296628746,-0.05272040886837104,0.04800125705330521,-0.2184879957787074,0.19458076902444119,-0.3082474415364574,0.028269908525537006,-0.017052794749224026,-0.07968970736808292,-0.122781129771786,-0.07277978419792393,0.010507508406064495,0.006029943722914127,-0.18910356896736874,-0.0826328890587153,-0.05117991789313068,-0.09060437225895805,-0.07886415836266529,0.0696142184647766,-0.00874048485890036,-0.009522864538920983
difference.touch_buttonCenter_x_skew,-0.11351556704104837,0.1960635558319517,-0.0898482062005498,-0.06279367672885397,-0.08216506321072795,-0.13924150735934965,0.10386083551127658,0.05312218222367842,0.06553168384522084,0.02332101907331511,0.10472258338729687,-0.048850323925963474,-0.05737879152407124,0.09919975862570757,-0.2795655295186507,-0.11839343199871127,0.13122526835289863,-0.10916417106252055,0.004889604798178165,0.0027712107583813548,0.2376283100091813,-0.0061899194706553605,-0.21943139174523968,0.13969782042010495,-0.13041519663956042,0.12225519784078807,-0.07985148041900142,0.020915944613870495,-0.017980769805306357,0.12111511116245981,0.07874546590037823,0.20601919238455504,0.042093864656312485,0.14478517081693978,-0.09712031376762188,-0.17694585339567367,0.14915236756697345,0.037778925786628864,0.03753430223841947,0.004477580070472463,0.28616189064485315,0.06170440480409354,0.22550324233828692,-0.18679640695540645,-0.196801236076684,0.1748532709509249,-0.22036788636904978,-0.08868502653107972,-0.08929089025602271,0.09292237582193906,0.15130791070196303,0.0793835454143128,0.12926509679253068,0.10043625636311354,-0.09800020475399653,-0.10946441347178232,0.12621682824497704,0.05879739144965228,-0.055013491717829696,-0.025927391629735064,-0.040339411033002225,0.10320578647566366,-0.014742032141711686,-0.02029024478074029,0.04163904437553942
difference.touch_buttonCenter_y_skew,-0.08668427874069998,0.18526069081721247,-0.11507966178561929,-0.018592061363572863,-0.10975388798108376,-0.09952016316052706,0.10517632713369492,0.03341041316283682,0.08450225027525611,0.01093754933002743,0.0677019026449508,-0.1728354437028489,-0.03800449211301385,0.021118662006077482,-0.31596213793577077,-0.0426585709506883,-0.0988304840755926,0.18314138848704023,0.09680193912271956,-0.05300261456438207,-0.030244783210940145,-0.01823587055457047,0.235733623570536,-0.30282091654764637,0.2088591277510687,-0.043356923495745756,0.12345366204154491,-0.13574272816712585,-0.028998935718855853,-0.1687369385812138,-0.04391596175461143,-0.0937016059398158,-0.21539473667505174,-0.04296735443714568,0.03385431494380656,0.04552435829250525,-0.09826917054230165,-0.04122905038136126,0.05761993797372701,-0.19481139126422842,0.046565130005015054,-0.30984106939703504,0.16411354036145803,-0.2114517978901589,-0.07288771690038127,0.034692747997813835,0.08160936672902734,0.15673965731452955,0.148303674606923,-0.16461941649430256,-0.07104995966349992,-0.10187329130608003,0.012662870969970957,0.015145389212240165,-0.162812785028414,-0.1371486338531567,-0.07094997777368611,0.045344509754869214,-0.06764848687189558,-0.06318392839323703,-0.029177037880480497,0.04060349845448204,-0.014686023707096901,-0.040157381461069924,-0.011466378137815328
target_touch_x_location_skew,0.1927556039563071,0.026527505104043374,-0.002483764985981936,0.06919180103160516,0.021846633444502335,0.01833015667606242,0.006224388867423564,0.012931272561669122,-0.007581476251455598,-0.07437625457000396,0.10447889346038006,0.061572221125986315,-0.06485072348287116,0.012052283077788542,0.1089816572921894,0.1260195488067614,0.18296346749014664,-0.006002621399147971,-0.060954256578624536,-0.1190788504581277,0.0655857253972713,-0.0003809632445298961,0.1195934953857225,-0.2854922701976184,-0.30418044757535945,0.6209130989163135,0.041330017429719056,-0.18503522209698225,-0.10080976731597777,-0.19605397795903884,-0.31052679895202595,0.03115018188500148,0.037819903438964894,0.11235009217742155,-0.04566556890151821,-0.09754678245040402,-0.06931679170054522,-0.10452136459132937,0.07938438514662169,-0.022250971092360215,-0.09313853624848942,0.07034976779890847,-0.030157737279304077,-0.021120996835355933,0.039348424023566794,0.08521582881892173,-0.017018627527255723,-0.09741315677224133,0.0739014228863613,-0.04176144975937843,0.002906405781370393,0.00018536202391197104,0.006135048683479166,0.0037779359547177177,-0.016568609257606278,-0.020857619608230075,0.024348058273582964,-0.014818775243427253,0.0005033053847595115,-0.017154198490906977,0.03160876995758851,-0.02134003790389812,0.008589297972523727,0.005524661811638465,0.003859921947511419
