id,timestamp,event,user_id,button_pressed,correct_answer,appCode,App,User,Size,sessionNr,x_location.down,y_location.down,touch.duration,swipe_length,swipe_length.x,swipe_length.y,button_touch_x_location,button_touch_y_location,target_touch_x_location,target_touch_y_location,time_between_touches,x_location.release,y_location.release,difference.touch_buttonCenter_x,difference.touch_buttonCenter_y,touchAccuracy,touchAccuracy_x,touchAccuracy_y
182660.0,2017-06-29 17:15:13,touch.down,209,False,False,9,Spell,209,TinyIcons,235,149.0,529.5,1.0,44.028399925502605,42.5,11.5,0.0,0.0,0.0,0.0,1.0,106.5,518.0,12.5,19.0,4.2222222222222205,-1.6666666666666698,-2.53333333333333
182662.0,2017-06-29 17:15:14,touch.down,209,False,False,9,Spell,209,TinyIcons,235,169.5,556.5,1.0,44.0964851206987,38.5,21.5,0.0,0.0,0.0,0.0,0.0,131.0,535.0,8.0,8.0,1.13777777777778,1.06666666666667,1.06666666666667
182664.0,2017-06-29 17:15:15,touch.down,209,False,False,9,Spell,209,TinyIcons,235,169.0,544.5,1.0,42.10106887004179,40.5,11.5,0.0,0.0,0.0,0.0,0.0,128.5,556.0,7.5,4.0,-0.5333333333333329,1.0,-0.5333333333333329
182666.0,2017-06-29 17:15:16,touch.down,209,True,True,9,Spell,209,TinyIcons,235,156.5,549.0,1.0,462.86958206389005,436.5,154.0,2.5,8.0,-0.22727270000000002,-2.045455,0.0,593.0,703.0,5.0,0.5,-0.0444444444444444,-0.666666666666667,0.0666666666666667
182594.0,2017-06-29 17:14:21,touch.down,209,True,True,9,Spell,209,TinyIcons,235,252.0,434.0,1.0,345.608521306984,195.5,285.0,3.0,2.0,9.772727,15.681820000000002,57.0,56.5,719.0,4.5,5.5,0.44,-0.6,-0.733333333333333
182648.0,2017-06-29 17:15:04,touch.down,209,True,True,9,Spell,209,TinyIcons,235,133.5,316.5,1.0,402.37824245353994,171.5,364.0,3.5,5.5,-7.0454550000000005,-1.590909,0.0,305.0,680.5,4.0,2.0,0.14222222222222197,-0.5333333333333329,-0.266666666666667
182604.0,2017-06-29 17:14:26,touch.down,209,False,False,9,Spell,209,TinyIcons,235,772.0,261.0,0.0,89.09545442950501,63.0,63.0,0.0,0.0,0.0,0.0,39.0,709.0,324.0,3.5,19.5,-1.21333333333333,0.46666666666666706,-2.6
182606.0,2017-06-29 17:14:27,touch.down,209,False,False,9,Spell,209,TinyIcons,235,767.0,271.0,0.0,82.3969052816912,59.5,57.0,0.0,0.0,0.0,0.0,1.0,707.5,328.0,1.5,9.5,0.253333333333333,-0.2,-1.26666666666667
182614.0,2017-06-29 17:14:34,touch.down,209,True,True,9,Spell,209,TinyIcons,235,765.0,158.0,2.0,802.312283341094,597.0,536.0,6.0,3.0,0.22727270000000002,-7.0454550000000005,9.0,168.0,694.0,1.5,4.5,0.12,-0.2,-0.6
182722.0,2017-06-29 17:16:54,touch.down,209,True,True,9,Spell,209,Normal,236,799.5,345.0,1.0,489.323257162379,359.0,332.5,25.5,41.0,22.27273,57.27273,140.0,440.5,677.5,9.5,6.0,-0.046530612244898,-0.271428571428571,0.17142857142857096
182720.0,2017-06-29 17:16:53,touch.down,209,True,True,9,Spell,209,Normal,236,439.5,614.0,1.0,236.445025323012,226.0,69.5,17.5,33.0,15.909089999999999,61.818180000000005,0.0,665.5,683.5,17.5,2.0,0.0285714285714286,-0.5,-0.0571428571428571
182690.0,2017-06-29 17:16:37,touch.down,209,True,True,9,Spell,209,Normal,236,456.5,447.5,0.0,292.705483378771,192.5,220.5,27.5,11.5,20.90909,37.727270000000004,1.0,264.0,668.0,7.5,23.5,0.143877551020408,-0.214285714285714,-0.671428571428571
182692.0,2017-06-29 17:16:37,touch.down,209,True,True,9,Spell,209,Normal,236,585.0,463.5,1.0,281.45070616361903,196.5,201.5,49.0,14.5,33.636359999999996,30.909090000000003,0.0,388.5,665.0,14.0,20.5,-0.234285714285714,0.4,-0.5857142857142861
182694.0,2017-06-29 17:16:38,touch.down,209,True,True,9,Spell,209,Normal,236,174.5,150.5,1.0,595.063021872474,282.0,524.0,24.5,22.5,27.72727,57.72727,0.0,456.5,674.5,10.5,12.5,0.107142857142857,-0.3,-0.3571428571428571
182696.0,2017-06-29 17:16:39,touch.down,209,True,True,9,Spell,209,Normal,236,777.5,258.0,1.0,463.58844895014397,172.0,430.5,45.5,43.0,27.72727,57.72727,0.0,605.5,688.5,10.5,8.0,0.0685714285714286,0.3,0.22857142857142898
182698.0,2017-06-29 17:16:40,touch.down,209,True,True,9,Spell,209,Normal,236,317.5,364.0,1.0,486.33835958106397,382.0,301.0,27.5,22.0,60.0,42.727270000000004,0.0,699.5,665.0,7.5,13.0,0.0795918367346939,-0.214285714285714,-0.37142857142857105
182700.0,2017-06-29 17:16:41,touch.down,209,True,True,9,Spell,209,Normal,236,520.0,614.5,0.0,257.469415659414,239.5,94.5,59.0,17.5,79.09091,29.54545,0.0,759.5,709.0,24.0,17.5,-0.34285714285714297,0.6857142857142859,-0.5
182704.0,2017-06-29 17:16:45,touch.down,209,True,True,9,Spell,209,Normal,236,153.0,217.5,1.0,464.521797120437,4.5,464.5,4.0,24.5,18.181820000000002,19.09091,3.0,148.5,682.0,31.0,10.5,0.265714285714286,-0.8857142857142858,-0.3
182706.0,2017-06-29 17:16:47,touch.down,209,True,True,9,Spell,209,Normal,236,177.0,228.5,0.0,474.553737736834,120.5,459.0,28.0,35.5,22.72727,64.54545999999999,1.0,56.5,687.5,7.0,0.5,-0.00285714285714286,-0.2,0.0142857142857143
182708.0,2017-06-29 17:16:47,touch.down,209,True,True,9,Spell,209,Normal,236,653.0,584.0,1.0,476.51678879132896,464.0,108.5,40.0,54.0,16.36364,50.90909,0.0,189.0,692.5,5.0,19.0,0.0775510204081633,0.14285714285714302,0.5428571428571429
182710.0,2017-06-29 17:16:49,touch.down,209,True,True,9,Spell,209,Normal,236,635.5,214.0,0.0,588.154954072479,342.0,478.5,48.5,32.0,30.909090000000003,59.54546,1.0,293.5,692.5,13.5,3.0,-0.0330612244897959,0.38571428571428606,-0.0857142857142857
182712.0,2017-06-29 17:16:49,touch.down,209,True,True,9,Spell,209,Normal,236,692.0,341.0,1.0,391.800012761613,199.0,337.5,45.0,10.0,11.36364,48.636359999999996,0.0,493.0,678.5,10.0,25.0,-0.204081632653061,0.28571428571428603,-0.7142857142857142
182714.0,2017-06-29 17:16:50,touch.down,209,False,False,9,Spell,209,Normal,236,575.5,736.5,1.0,243.781151855512,243.0,19.5,0.0,0.0,0.0,0.0,0.0,332.5,717.0,118.5,120.5,11.656530612244898,3.38571428571429,3.4428571428571404
182718.0,2017-06-29 17:16:52,touch.down,209,True,True,9,Spell,209,Normal,236,391.5,342.5,1.0,322.37129214618403,46.5,319.0,27.5,15.5,24.09091,38.636359999999996,0.0,345.0,661.5,7.5,19.5,0.11938775510204098,-0.214285714285714,-0.557142857142857
182726.0,2017-06-29 17:16:55,touch.down,209,True,True,9,Spell,209,Normal,236,536.5,471.5,0.0,293.491056081783,204.0,211.0,17.5,15.5,28.636359999999996,41.363640000000004,28.0,740.5,682.5,17.5,19.5,0.27857142857142897,-0.5,-0.557142857142857
182728.0,2017-06-29 17:16:56,touch.down,209,True,True,9,Spell,209,Normal,236,890.5,551.5,0.0,174.44555024419498,75.0,157.5,6.5,39.5,45.45454,39.09091,1.0,815.5,709.0,28.5,4.5,-0.10469387755102001,-0.8142857142857142,0.128571428571429
182730.0,2017-06-29 17:17:00,touch.down,209,True,True,9,Spell,209,Normal,236,874.5,282.0,4.0,419.697510118895,85.0,411.0,44.5,39.0,26.363640000000004,62.72727,4.0,959.5,693.0,9.5,4.0,0.0310204081632653,0.271428571428571,0.11428571428571402
182732.0,2017-06-29 17:17:01,touch.down,209,True,True,9,Spell,209,Normal,236,728.5,243.0,0.0,714.0028011149541,570.0,430.0,52.5,43.0,25.90909,47.727270000000004,5.0,158.5,673.0,17.5,8.0,0.11428571428571402,0.5,0.22857142857142898
182734.0,2017-06-29 17:17:03,touch.down,209,True,True,9,Spell,209,Normal,236,292.5,236.0,1.0,449.071263832368,31.0,448.0,60.5,23.0,32.727270000000004,65.90909,2.0,323.5,684.0,25.5,12.0,-0.24979591836734696,0.7285714285714291,-0.34285714285714297
182736.0,2017-06-29 17:17:03,touch.down,209,True,True,9,Spell,209,Normal,236,272.5,434.0,0.0,297.77718179874,161.0,250.5,23.5,36.0,65.90909,51.363640000000004,1.0,433.5,684.5,11.5,1.0,-0.00938775510204082,-0.32857142857142896,0.0285714285714286
182738.0,2017-06-29 17:17:04,touch.down,209,True,True,9,Spell,209,Normal,236,556.0,247.5,0.0,489.929841916167,85.0,482.5,28.0,39.5,49.09091,67.27273000000001,1.0,471.0,730.0,7.0,4.5,-0.0257142857142857,-0.2,0.128571428571429
182740.0,2017-06-29 17:17:05,touch.down,209,False,False,9,Spell,209,Normal,236,821.0,445.0,0.0,331.01397251475703,208.0,257.5,0.0,0.0,0.0,0.0,1.0,613.0,702.5,38.0,5.0,-0.155102040816327,1.08571428571429,-0.14285714285714302
182744.0,2017-06-29 17:17:06,touch.down,209,True,True,9,Spell,209,Normal,236,487.5,601.0,0.0,263.57968434612,250.5,82.0,30.5,36.0,21.36364,60.0,1.0,738.0,683.0,4.5,1.0,-0.0036734693877551,-0.128571428571429,0.0285714285714286
182746.0,2017-06-29 17:17:10,touch.down,209,True,True,9,Spell,209,Normal,236,449.5,204.5,3.0,612.389581883951,339.0,510.0,49.5,29.5,59.09091,42.727270000000004,4.0,788.5,714.5,14.5,5.5,-0.0651020408163265,0.414285714285714,-0.157142857142857
182752.0,2017-06-29 17:17:12,touch.down,209,True,True,9,Spell,209,Normal,236,176.0,237.5,0.0,525.225903778555,253.5,460.0,8.0,2.5,21.36364,69.54545999999999,1.0,429.5,697.5,27.0,32.5,0.716326530612245,-0.7714285714285709,-0.9285714285714292
182754.0,2017-06-29 17:17:13,touch.down,209,True,True,9,Spell,209,Normal,236,342.0,612.5,0.0,141.778877129141,137.0,36.5,30.0,23.5,33.18182,30.0,1.0,479.0,649.0,5.0,11.5,0.0469387755102041,-0.14285714285714302,-0.32857142857142896
182756.0,2017-06-29 17:17:14,touch.down,209,True,True,9,Spell,209,Normal,236,335.0,196.5,1.0,567.965667976507,252.0,509.0,43.0,31.5,65.45454000000001,39.54546,1.0,587.0,705.5,8.0,3.5,-0.0228571428571429,0.22857142857142898,-0.1
182758.0,2017-06-29 17:17:17,touch.down,209,True,True,9,Spell,209,Normal,236,366.0,468.5,3.0,424.0,360.0,224.0,50.0,37.5,73.18182,59.09091,4.0,726.0,692.5,15.0,2.5,0.0306122448979592,0.42857142857142894,0.0714285714285714
182760.0,2017-06-29 17:17:18,touch.down,209,True,True,9,Spell,209,Normal,236,466.0,401.0,0.0,255.660419306548,184.0,177.5,31.0,31.0,35.0,52.272729999999996,4.0,282.0,578.5,4.0,4.0,0.0130612244897959,-0.11428571428571402,-0.11428571428571402
182762.0,2017-06-29 17:17:19,touch.down,209,True,True,9,Spell,209,Normal,236,241.5,287.0,0.0,341.016861753198,149.5,306.5,15.5,16.0,22.72727,60.45454,1.0,391.0,593.5,19.5,19.0,0.302448979591837,-0.557142857142857,-0.5428571428571429
182764.0,2017-06-29 17:17:21,touch.down,209,True,True,9,Spell,209,Normal,236,754.0,232.5,1.0,467.761958692667,328.5,333.0,33.0,36.5,34.09091,38.18182,2.0,425.5,565.5,2.0,1.5,-0.0024489795918367302,-0.0571428571428571,0.0428571428571429
182766.0,2017-06-29 17:17:22,touch.down,209,True,True,9,Spell,209,Normal,236,632.5,177.5,1.0,428.635626144165,116.5,412.5,10.5,33.5,20.90909,61.363640000000004,2.0,516.0,590.0,24.5,1.5,0.03,-0.7,-0.0428571428571429
182768.0,2017-06-29 17:17:23,touch.down,209,True,True,9,Spell,209,Normal,236,95.5,385.5,1.0,582.838742706763,551.0,190.0,32.5,27.5,10.45455,55.90909,2.0,646.5,575.5,2.5,7.5,0.0153061224489796,-0.0714285714285714,-0.214285714285714
182670.0,2017-06-29 17:16:26,touch.down,209,True,True,9,Spell,209,Normal,236,138.5,177.5,0.0,507.57388624711604,33.0,506.5,16.5,42.5,21.36364,64.09091,56.0,171.5,684.0,18.5,7.5,-0.113265306122449,-0.5285714285714289,0.214285714285714
182678.0,2017-06-29 17:16:29,touch.down,209,True,True,9,Spell,209,Normal,236,86.5,575.0,0.0,406.12221067063103,389.5,115.0,34.5,52.0,34.54546,70.45454000000001,3.0,476.0,690.0,0.5,17.0,-0.00693877551020408,-0.0142857142857143,0.48571428571428604
182674.0,2017-06-29 17:16:28,touch.down,209,True,True,9,Spell,209,Normal,236,321.0,248.5,0.0,427.933698135587,35.0,426.5,26.0,4.5,24.54545,47.272729999999996,1.0,356.0,675.0,9.0,30.5,0.224081632653061,-0.25714285714285695,-0.8714285714285709
182676.0,2017-06-29 17:16:28,touch.down,209,True,True,9,Spell,209,Normal,236,623.5,532.0,3.0,205.071329054064,94.5,182.0,59.5,42.0,38.18182,60.90909,0.0,718.0,714.0,24.5,7.0,0.14,0.7,0.2
182682.0,2017-06-29 17:16:30,touch.down,209,True,True,9,Spell,209,Normal,236,799.5,242.5,1.0,522.1161269296321,252.5,457.0,34.5,15.5,63.181819999999995,54.09091,1.0,547.0,699.5,0.5,19.5,0.007959183673469391,-0.0142857142857143,-0.557142857142857
182680.0,2017-06-29 17:16:30,touch.down,209,True,True,9,Spell,209,Normal,236,595.5,255.0,0.0,416.102150919699,71.0,410.0,33.5,14.0,42.272729999999996,50.45454,1.0,666.5,665.0,1.5,21.0,0.0257142857142857,-0.0428571428571429,-0.6
182800.0,2017-06-29 17:18:23,touch.down,209,False,False,9,Spell,209,TinyIcons,237,600.5,316.0,0.0,401.583428442958,60.5,397.0,0.0,0.0,0.0,0.0,19.0,540.0,713.0,12.0,9.5,-2.02666666666667,1.6,-1.26666666666667
182802.0,2017-06-29 17:18:24,touch.down,209,False,False,9,Spell,209,TinyIcons,237,580.0,325.5,0.0,73.824115301167,31.0,67.0,0.0,0.0,0.0,0.0,1.0,549.0,392.5,8.5,0.0,0.0,-1.13333333333333,0.0
182806.0,2017-06-29 17:18:26,touch.down,209,True,True,9,Spell,209,TinyIcons,237,388.5,171.5,0.0,618.951532835973,274.0,555.0,2.5,4.5,10.227269999999999,17.04545,2.0,662.5,726.5,5.0,3.0,0.266666666666667,-0.666666666666667,-0.4
182808.0,2017-06-29 17:18:34,touch.down,209,True,True,9,Spell,209,TinyIcons,237,664.0,326.5,6.0,389.569313473225,88.0,379.5,2.0,2.5,-7.0454550000000005,0.22727270000000002,8.0,752.0,706.0,5.5,5.0,0.48888888888888893,-0.733333333333333,-0.666666666666667
182810.0,2017-06-29 17:18:36,touch.down,209,True,True,9,Spell,209,TinyIcons,237,377.0,554.0,1.0,353.522630110153,316.0,158.5,11.0,4.0,-0.22727270000000002,13.409089999999999,8.0,61.0,712.5,3.5,3.5,-0.21777777777777801,0.46666666666666706,-0.46666666666666706
182812.0,2017-06-29 17:18:38,touch.down,209,True,True,9,Spell,209,TinyIcons,237,145.5,505.5,1.0,216.021410975857,15.0,215.5,12.5,8.5,-3.4090910000000005,15.22727,3.0,160.5,721.0,5.0,1.0,0.0888888888888889,0.666666666666667,0.133333333333333
182814.0,2017-06-29 17:18:40,touch.down,209,True,True,9,Spell,209,TinyIcons,237,479.5,324.5,1.0,451.983406775072,225.0,392.0,2.5,2.5,9.318182,19.77273,3.0,254.5,716.5,5.0,5.0,0.444444444444444,-0.666666666666667,-0.666666666666667
182816.0,2017-06-29 17:18:42,touch.down,209,False,False,9,Spell,209,TinyIcons,237,586.5,259.5,1.0,538.476554735673,246.0,479.0,0.0,0.0,0.0,0.0,3.0,340.5,738.5,9.0,4.0,-0.64,1.2,-0.5333333333333329
182820.0,2017-06-29 17:18:44,touch.down,209,False,False,9,Spell,209,TinyIcons,237,948.0,536.0,0.0,527.212006691805,493.5,185.5,0.0,0.0,0.0,0.0,2.0,454.5,721.5,12.5,12.5,-2.77777777777778,1.6666666666666698,-1.6666666666666698
182824.0,2017-06-29 17:18:47,touch.down,209,False,False,9,Spell,209,TinyIcons,237,292.0,498.5,1.0,351.24421703424497,261.5,234.5,0.0,0.0,0.0,0.0,2.0,553.5,733.0,1.5,8.0,-0.21333333333333301,0.2,-1.06666666666667
182840.0,2017-06-29 17:18:56,touch.down,209,True,True,9,Spell,209,TinyIcons,237,242.0,160.0,1.0,757.2436860086721,513.0,557.0,6.0,6.0,-2.5,11.13636,3.0,755.0,717.0,1.5,1.5,0.04,-0.2,-0.2
182842.0,2017-06-29 17:18:58,touch.down,209,False,False,9,Spell,209,TinyIcons,237,333.5,352.0,1.0,631.283018938416,514.0,366.5,0.0,0.0,0.0,0.0,3.0,847.5,718.5,11.0,8.5,-1.66222222222222,-1.46666666666667,1.13333333333333
182844.0,2017-06-29 17:18:58,touch.down,209,False,False,9,Spell,209,TinyIcons,237,334.5,343.5,0.0,39.560080889705,38.0,11.0,0.0,0.0,0.0,0.0,1.0,296.5,354.5,10.0,0.0,0.0,-1.33333333333333,0.0
182780.0,2017-06-29 17:18:08,touch.down,209,False,False,9,Spell,209,TinyIcons,237,821.5,529.5,0.0,69.3541635375988,33.0,61.0,0.0,0.0,0.0,0.0,13.0,788.5,590.5,11.0,7.0,1.36888888888889,1.46666666666667,0.933333333333333
182782.0,2017-06-29 17:18:09,touch.down,209,False,False,9,Spell,209,TinyIcons,237,830.0,521.0,0.0,108.95985499256099,70.0,83.5,0.0,0.0,0.0,0.0,1.0,760.0,604.5,19.5,1.5,-0.52,2.6,-0.2
182788.0,2017-06-29 17:18:16,touch.down,209,False,False,9,Spell,209,TinyIcons,237,538.0,155.5,9.0,434.28331766256,189.0,391.0,0.0,0.0,0.0,0.0,10.0,727.0,546.5,10.5,4.0,-0.746666666666667,-1.4,0.5333333333333329
182786.0,2017-06-29 17:18:13,touch.down,209,True,True,9,Spell,209,TinyIcons,237,575.5,520.0,6.0,234.83291932776402,134.5,192.5,0.5,11.0,-3.4090910000000005,13.409089999999999,4.0,441.0,712.5,7.0,3.5,-0.43555555555555603,-0.933333333333333,0.46666666666666706
182900.0,2017-06-29 17:21:57,touch.down,209,True,True,9,Spell,209,Normal,238,744.0,310.0,1.0,454.804628384541,221.0,397.5,23.0,23.0,52.272729999999996,47.727270000000004,217.0,523.0,707.5,12.0,12.0,0.11755102040816301,-0.34285714285714297,-0.34285714285714297
182898.0,2017-06-29 17:21:56,touch.down,209,True,True,9,Spell,209,Normal,238,70.5,425.0,1.0,684.438638593702,630.0,267.5,31.5,40.0,25.0,55.0,0.0,700.5,692.5,3.5,5.0,-0.0142857142857143,-0.1,0.14285714285714302
182870.0,2017-06-29 17:21:38,touch.down,209,True,True,9,Spell,209,Normal,238,188.5,432.0,0.0,240.749870197265,69.5,230.5,26.5,19.0,32.727270000000004,45.0,1.0,258.0,662.5,8.5,16.0,0.11102040816326501,-0.24285714285714302,-0.4571428571428571
182872.0,2017-06-29 17:21:39,touch.down,209,True,True,9,Spell,209,Normal,238,286.5,155.0,0.0,517.919153922695,50.0,515.5,19.5,23.0,38.636359999999996,42.727270000000004,1.0,336.5,670.5,15.5,12.0,0.151836734693878,-0.4428571428571429,-0.34285714285714297
182874.0,2017-06-29 17:21:40,touch.down,209,True,True,9,Spell,209,Normal,238,523.0,294.5,0.0,414.12709401824895,76.5,407.0,31.0,10.5,35.0,61.818180000000005,1.0,446.5,701.5,4.0,24.5,0.08,-0.11428571428571402,-0.7
182876.0,2017-06-29 17:21:41,touch.down,209,True,True,9,Spell,209,Normal,238,874.5,582.5,1.0,362.107718779923,351.0,89.0,37.5,53.5,31.363640000000004,51.81818,1.0,523.5,671.5,2.5,18.5,0.0377551020408163,0.0714285714285714,0.5285714285714289
182878.0,2017-06-29 17:21:45,touch.down,209,True,True,9,Spell,209,Normal,238,554.5,245.5,4.0,492.468273089749,130.0,475.0,53.5,37.5,9.545454,67.72726999999999,5.0,684.5,720.5,18.5,2.5,0.0377551020408163,0.5285714285714289,0.0714285714285714
182880.0,2017-06-29 17:21:46,touch.down,209,True,False,9,Spell,209,Normal,238,939.5,409.5,1.0,654.425129407482,591.5,280.0,40.5,46.5,38.18182,65.90909,5.0,348.0,689.5,5.5,11.5,0.0516326530612245,0.157142857142857,0.32857142857142896
182882.0,2017-06-29 17:21:46,touch.down,209,False,False,9,Spell,209,Normal,238,127.5,353.5,0.0,658.878782478234,544.5,371.0,0.0,0.0,0.0,0.0,1.0,672.0,724.5,49.5,35.5,1.4344897959183702,-1.41428571428571,-1.01428571428571
182886.0,2017-06-29 17:21:48,touch.down,209,True,True,9,Spell,209,Normal,238,935.0,609.0,0.0,509.58267238986804,503.5,78.5,50.0,40.0,45.45454,55.0,1.0,431.5,687.5,15.0,5.0,0.0612244897959184,0.42857142857142894,0.14285714285714302
182888.0,2017-06-29 17:21:49,touch.down,209,True,True,9,Spell,209,Normal,238,947.5,398.5,1.0,451.82878394365304,340.5,297.0,48.5,35.5,18.63636,38.636359999999996,1.0,607.0,695.5,13.5,0.5,0.00551020408163265,0.38571428571428606,0.0142857142857143
182890.0,2017-06-29 17:21:53,touch.down,209,True,True,9,Spell,209,Normal,238,196.5,459.5,4.0,588.4475337700039,520.5,274.5,29.5,30.5,26.818179999999998,68.18182,5.0,717.0,734.0,5.5,4.5,0.0202040816326531,-0.157142857142857,-0.128571428571429
182892.0,2017-06-29 17:21:53,touch.down,209,True,True,9,Spell,209,Normal,238,499.5,189.0,0.0,595.755822464204,333.0,494.0,25.5,43.0,26.363640000000004,63.636359999999996,4.0,166.5,683.0,9.5,8.0,-0.0620408163265306,-0.271428571428571,0.22857142857142898
182894.0,2017-06-29 17:21:54,touch.down,209,True,True,9,Spell,209,Normal,238,564.0,469.0,0.0,374.24891449408403,250.0,278.5,31.0,34.0,23.63636,70.90909,1.0,314.0,747.5,4.0,1.0,0.00326530612244898,-0.11428571428571402,-0.0285714285714286
182896.0,2017-06-29 17:21:55,touch.down,209,True,True,9,Spell,209,Normal,238,186.0,574.0,0.0,202.050736202569,168.5,111.5,31.0,18.0,9.090909,58.181819999999995,1.0,354.5,685.5,4.0,17.0,0.0555102040816327,-0.11428571428571402,-0.48571428571428604
182850.0,2017-06-29 17:21:23,touch.down,209,True,False,9,Spell,209,Normal,238,313.0,520.5,1.0,162.303727622011,65.5,148.5,28.0,30.5,32.272729999999996,46.81818,32.0,247.5,669.0,7.0,4.5,0.0257142857142857,-0.2,-0.128571428571429
182904.0,2017-06-29 17:21:58,touch.down,209,False,False,9,Spell,209,Normal,238,521.0,563.0,1.0,280.753450557602,239.5,146.5,0.0,0.0,0.0,0.0,0.0,760.5,709.5,36.0,18.0,0.528979591836735,-1.02857142857143,-0.5142857142857139
182906.0,2017-06-29 17:21:59,touch.down,209,True,True,9,Spell,209,Normal,238,544.5,593.0,0.0,212.5,187.5,100.0,22.5,47.0,43.18182,56.818180000000005,0.0,732.0,693.0,12.5,12.0,-0.12244897959183698,-0.3571428571428571,0.34285714285714297
182908.0,2017-06-29 17:22:00,touch.down,209,True,True,9,Spell,209,Normal,238,919.5,407.5,0.0,255.83686208207,34.5,253.5,45.5,7.5,43.636359999999996,46.363640000000004,1.0,885.0,661.0,10.5,27.5,-0.23571428571428601,0.3,-0.7857142857142858
182912.0,2017-06-29 17:22:06,touch.down,209,True,True,9,Spell,209,Normal,238,311.5,455.0,0.0,246.13461763839697,97.5,226.0,48.5,28.0,31.818179999999998,56.818180000000005,1.0,214.0,681.0,13.5,7.0,-0.0771428571428572,0.38571428571428606,-0.2
182914.0,2017-06-29 17:22:07,touch.down,209,True,True,9,Spell,209,Normal,238,673.5,617.0,0.0,341.685527934679,318.0,125.0,54.5,54.0,20.0,57.72727,1.0,355.5,742.0,19.5,19.0,0.302448979591837,0.557142857142857,0.5428571428571429
182916.0,2017-06-29 17:22:08,touch.down,209,True,True,9,Spell,209,Normal,238,901.0,574.5,0.0,482.789032601197,460.5,145.0,51.0,28.5,19.09091,37.727270000000004,1.0,440.5,719.5,16.0,6.5,-0.0848979591836735,0.4571428571428571,-0.185714285714286
182918.0,2017-06-29 17:22:09,touch.down,209,True,True,9,Spell,209,Normal,238,60.0,432.0,0.0,493.414632940694,397.0,293.0,10.0,38.0,41.81818,53.636359999999996,1.0,457.0,725.0,25.0,3.0,-0.0612244897959184,-0.7142857142857142,0.0857142857142857
182920.0,2017-06-29 17:22:09,touch.down,209,True,True,9,Spell,209,Normal,238,626.0,310.0,1.0,376.146580470965,10.5,376.0,48.0,24.0,47.272729999999996,61.818180000000005,0.0,615.5,686.0,13.0,11.0,-0.11673469387755099,0.37142857142857105,-0.314285714285714
182924.0,2017-06-29 17:22:11,touch.down,209,True,True,9,Spell,209,Normal,238,282.5,390.0,0.0,608.915839833388,516.5,322.5,28.5,48.0,59.09091,60.90909,1.0,799.0,712.5,6.5,13.0,-0.0689795918367347,-0.185714285714286,0.37142857142857105
182926.0,2017-06-29 17:22:14,touch.down,209,True,True,9,Spell,209,Normal,238,500.5,310.5,1.0,519.3250427237259,307.5,418.5,34.5,43.5,29.54545,55.0,3.0,193.0,729.0,0.5,8.5,-0.00346938775510204,-0.0142857142857143,0.24285714285714302
182930.0,2017-06-29 17:22:16,touch.down,209,True,True,9,Spell,209,Normal,238,596.5,437.5,1.0,291.609756352561,119.5,266.0,23.5,48.5,16.36364,77.72726999999999,1.0,477.0,703.5,11.5,13.5,-0.12673469387755099,-0.32857142857142896,0.38571428571428606
182932.0,2017-06-29 17:22:17,touch.down,209,True,True,9,Spell,209,Normal,238,774.0,489.5,0.0,276.641464715613,179.5,210.5,39.0,23.5,16.818179999999998,50.45454,0.0,594.5,700.0,4.0,11.5,-0.0375510204081633,0.11428571428571402,-0.32857142857142896
182934.0,2017-06-29 17:22:18,touch.down,209,True,True,9,Spell,209,Normal,238,195.0,210.5,0.0,653.3217048284861,435.5,487.0,43.0,31.5,61.818180000000005,50.90909,1.0,630.5,697.5,8.0,3.5,-0.0228571428571429,0.22857142857142898,-0.1
182936.0,2017-06-29 17:22:19,touch.down,209,True,True,9,Spell,209,Normal,238,837.5,478.0,0.0,216.728516813086,49.5,211.0,22.5,23.0,16.818179999999998,60.0,1.0,788.0,689.0,12.5,12.0,0.12244897959183698,-0.3571428571428571,-0.34285714285714297
182858.0,2017-06-29 17:21:27,touch.down,209,True,True,9,Spell,209,Normal,238,100.5,303.5,0.0,567.846810328279,435.0,365.0,35.5,32.5,27.27273,46.81818,52.0,535.5,668.5,0.5,2.5,-0.00102040816326531,0.0142857142857143,-0.0714285714285714
182860.0,2017-06-29 17:21:28,touch.down,209,True,True,9,Spell,209,Normal,238,839.0,169.5,0.0,586.892238830946,216.5,545.5,35.0,13.5,54.09091,52.272729999999996,1.0,622.5,715.0,0.0,21.5,0.0,0.0,-0.614285714285714
182862.0,2017-06-29 17:21:34,touch.down,209,True,True,9,Spell,209,Normal,238,596.5,489.0,5.0,242.04803242331903,159.0,182.5,41.5,41.0,32.727270000000004,48.18182,6.0,755.5,671.5,6.5,6.0,0.0318367346938776,0.185714285714286,0.17142857142857096
182864.0,2017-06-29 17:21:36,touch.down,209,True,False,9,Spell,209,Normal,238,884.0,574.5,2.0,175.06927200396999,127.0,120.5,47.0,45.5,61.363640000000004,66.36364,7.0,757.0,695.0,12.0,10.5,0.10285714285714301,0.34285714285714297,0.3
182856.0,2017-06-29 17:21:26,touch.down,209,True,True,9,Spell,209,Normal,238,485.0,367.0,0.0,296.45952506202303,54.0,291.5,18.0,12.0,43.18182,35.45454,8.0,431.0,658.5,17.0,23.0,0.319183673469388,-0.48571428571428604,-0.6571428571428571
