ATT,App,Cond,HQ,HQI,HQS,PQ,button_touch_x_location_count,button_touch_x_location_kurt,button_touch_x_location_mad,button_touch_x_location_max,button_touch_x_location_mean,button_touch_x_location_median,button_touch_x_location_min,button_touch_x_location_quantile,button_touch_x_location_skew,button_touch_x_location_std,button_touch_y_location_count,button_touch_y_location_kurt,button_touch_y_location_mad,button_touch_y_location_max,button_touch_y_location_mean,button_touch_y_location_median,button_touch_y_location_min,button_touch_y_location_quantile,button_touch_y_location_skew,button_touch_y_location_std,difference.touch_buttonCenter_x_count,difference.touch_buttonCenter_x_kurt,difference.touch_buttonCenter_x_mad,difference.touch_buttonCenter_x_max,difference.touch_buttonCenter_x_mean,difference.touch_buttonCenter_x_median,difference.touch_buttonCenter_x_min,difference.touch_buttonCenter_x_quantile,difference.touch_buttonCenter_x_skew,difference.touch_buttonCenter_x_std,difference.touch_buttonCenter_y_count,difference.touch_buttonCenter_y_kurt,difference.touch_buttonCenter_y_mad,difference.touch_buttonCenter_y_max,difference.touch_buttonCenter_y_mean,difference.touch_buttonCenter_y_median,difference.touch_buttonCenter_y_min,difference.touch_buttonCenter_y_quantile,difference.touch_buttonCenter_y_skew,difference.touch_buttonCenter_y_std,hit_rate,sessionNr,swipe_length.x_count,swipe_length.x_kurt,swipe_length.x_mad,swipe_length.x_max,swipe_length.x_mean,swipe_length.x_median,swipe_length.x_min,swipe_length.x_quantile,swipe_length.x_skew,swipe_length.x_std,swipe_length.y_count,swipe_length.y_kurt,swipe_length.y_mad,swipe_length.y_max,swipe_length.y_mean,swipe_length.y_median,swipe_length.y_min,swipe_length.y_quantile,swipe_length.y_skew,swipe_length.y_std,swipe_length_count,swipe_length_kurt,swipe_length_mad,swipe_length_max,swipe_length_mean,swipe_length_median,swipe_length_min,swipe_length_quantile,swipe_length_skew,swipe_length_std,target_touch_x_location_count,target_touch_x_location_kurt,target_touch_x_location_mad,target_touch_x_location_max,target_touch_x_location_mean,target_touch_x_location_median,target_touch_x_location_min,target_touch_x_location_quantile,target_touch_x_location_skew,target_touch_x_location_std,target_touch_y_location_count,target_touch_y_location_kurt,target_touch_y_location_mad,target_touch_y_location_max,target_touch_y_location_mean,target_touch_y_location_median,target_touch_y_location_min,target_touch_y_location_quantile,target_touch_y_location_skew,target_touch_y_location_std,time_between_touches_count,time_between_touches_kurt,time_between_touches_mad,time_between_touches_max,time_between_touches_mean,time_between_touches_median,time_between_touches_min,time_between_touches_quantile,time_between_touches_skew,time_between_touches_std,touch.duration_count,touch.duration_kurt,touch.duration_mad,touch.duration_max,touch.duration_mean,touch.duration_median,touch.duration_min,touch.duration_quantile,touch.duration_skew,touch.duration_std,touchAccuracy_count,touchAccuracy_kurt,touchAccuracy_mad,touchAccuracy_max,touchAccuracy_mean,touchAccuracy_median,touchAccuracy_min,touchAccuracy_quantile,touchAccuracy_skew,touchAccuracy_std,touchAccuracy_x_count,touchAccuracy_x_kurt,touchAccuracy_x_mad,touchAccuracy_x_max,touchAccuracy_x_mean,touchAccuracy_x_median,touchAccuracy_x_min,touchAccuracy_x_quantile,touchAccuracy_x_skew,touchAccuracy_x_std,touchAccuracy_y_count,touchAccuracy_y_kurt,touchAccuracy_y_mad,touchAccuracy_y_max,touchAccuracy_y_mean,touchAccuracy_y_median,touchAccuracy_y_min,touchAccuracy_y_quantile,touchAccuracy_y_skew,touchAccuracy_y_std,user_id,x_location.down_count,x_location.down_kurt,x_location.down_mad,x_location.down_max,x_location.down_mean,x_location.down_median,x_location.down_min,x_location.down_quantile,x_location.down_skew,x_location.down_std,x_location.release_count,x_location.release_kurt,x_location.release_mad,x_location.release_max,x_location.release_mean,x_location.release_median,x_location.release_min,x_location.release_quantile,x_location.release_skew,x_location.release_std,y_location.down_count,y_location.down_kurt,y_location.down_mad,y_location.down_max,y_location.down_mean,y_location.down_median,y_location.down_min,y_location.down_quantile,y_location.down_skew,y_location.down_std,y_location.release_count,y_location.release_kurt,y_location.release_mad,y_location.release_max,y_location.release_mean,y_location.release_median,y_location.release_min,y_location.release_quantile,y_location.release_skew,y_location.release_std
2.5,Spell,TinyIcons,3.25,3,3.5,2,-1.082411394,-1.382994127,-0.436063446,13.5,-0.314383253,1,0,1,0.223691429,-0.599115888,-1.082411394,-1.85702573,-0.108704727,14.5,-0.165923626,0.5,0,0.5,0.164282136,-0.111963039,-1.082411394,0.307585266,0.203810878,0.095682664,-0.453941683,-2.13510381,0.5,-2.191387366,0.348599263,0.167565563,-1.082411394,0.108704727,-0.06968492,-0.12174525,-0.463889845,-1.059426284,1,-1.105399551,0.144617449,0.021052051,-0.338293371,206,-1.082411394,0.131836416,1.788822471,1.505837731,0.108704727,-0.012954514,7.5,-0.012954514,1.00688934,1.9402656,25,0.55323375,-0.587530392,0.786585504,2.391146146,2.156973209,87.5,2.156973209,-0.728335447,-0.314383253,-1.082411394,-0.277164566,0.576023225,0.750642691,1.6600757,0.642310136,93.69364973,0.642310136,0.217889972,0.686901828,-1.082411394,-0.678561063,-0.379745466,-0.684689222,-0.497462347,0,-9.318182,0,0.021052051,-0.421860812,-1.082411394,-1.9566588,-0.056704786,-0.393705542,-0.233664464,14.77273,0,14.77273,-0.471966214,-0.210428394,-1.082411394,-0.170850798,2.053215523,2.080630933,1.839161246,3,0,3,-0.08513012,2.338142735,-1.082411394,1.127124319,0.833801651,41,0.766880691,1,0,1,1.210471055,1.133257954,-1.082411394,-0.040492786,0.745329831,0.164282136,-1.2519329,0.967421566,-0.711548858,0.967421566,-0.806600578,0.557011781,-1.082411394,0.324607651,0.766880691,0.806600578,0.77998362,0.0178129,-0.283901603,0.0178129,0.909570436,0.630413971,-1.082411394,0.059948838,0.866337861,0.040492786,-0.475589405,1.50710812,-0.856949367,1.50710812,-0.985681551,0.662342199,207,-1.082411394,-0.06968492,0.425403389,-0.175782121,-0.421860812,-0.014573936,-0.957130696,-0.014573936,0.108704727,1.07950704,-1.082411394,1.230937467,-0.793221851,-0.414791458,0.658314726,-0.257027398,0.237129389,-0.257027398,-0.508488059,-0.47921885,-1.082411394,1.303200088,-0.847635806,-1.187216792,-2.027261673,-2.027261673,-0.610782366,-2.027261673,1.6600757,-0.970010329,-1.082411394,-0.086725654,0.519575937,-0.540072135,-0.411264561,1.581800633,-0.61468966,1.581800633,-0.049476053,0.630413971
6,Spell,Normal,5,4.5,5.5,5.5,-0.169207952,0.297414767,0.079427612,56.5,0.411264561,32,0,32,-0.379745466,0.014573936,-0.169207952,0.17742684,0.294031478,54.5,0.964839271,29,0,29,-0.501130803,0.243660794,-0.169207952,1.713811735,0.606884374,0.954573781,0.523286069,-0.169227167,0.5,-0.200505482,1.85702573,0.788793758,-0.169207952,0.658314726,-0.066438871,0.192251484,-0.040158726,0.564591834,0,0.567815655,0.497462347,0.134806511,1.435436361,207,-0.169207952,-1.180160237,0.066438871,-0.941245545,0.267082444,0.184010563,4.5,0.184010563,0.472213897,-0.103704734,37,-1.017773666,-0.568394032,-1.48724201,-0.105447569,0.297414767,51.5,0.297414767,-0.699089462,-0.815600467,-0.169207952,-0.871060848,-0.358942316,-0.851869761,0.056704786,0.290651551,51.6962281,0.290651551,-0.273388516,-0.575494196,-0.169207952,-0.390208429,-0.014573936,0.262051609,0.223691429,27.27273,-0.9090909,27.27273,-0.161000479,-0.043734198,-0.169207952,0.297414767,-0.151165758,-0.024291422,0.501130803,48.63636,0,48.63636,-1.408730987,-0.125008532,-0.169207952,0.369323911,1.237875376,2.027261673,0.817860771,1,0,1,0.423810758,1.85702573,-0.169207952,0.618606361,1.280815729,44,1.073725483,1,0,1,0.686737657,1.482366156,-0.169207952,1.303200088,-0.059948838,-1.532808696,-0.519575937,0.357215835,-0.55323375,0.357215835,-1.599006666,0.17742684,-0.169207952,1.85702573,-0.310982463,-1.673061217,-0.866337861,-0.638334722,-1.056592348,-0.638334722,-2.391146146,0.386716083,-0.169207952,0.338293371,-0.929339485,-0.05346133,0.345159904,0.459333309,1.400048792,0.459333309,0.843006504,-0.86163412,207,-0.169207952,-1.217236591,1.158230399,0.747469243,0.51217701,0.970010329,-0.108704727,0.970010329,-0.646295726,0.990959357,-0.169207952,-0.829225631,-1.259055362,-1.713811735,-0.190602273,0.409503031,1.461375508,0.409503031,-1.023224841,-1.44456962,-0.169207952,0.990959357,-0.283901603,1.788822471,0.980431058,0.322901255,0.899818112,0.322901255,0.732564173,-0.0178129,-0.169207952,-0.154806225,-0.650291609,-0.859289386,0.404226033,-0.066438871,1.091179746,-0.066438871,0.059937687,-0.80212506
4,Spell,TinyIcons,3.75,3.5,4,3.75,-0.428951313,-1.56505054,-0.321195799,13.5,-0.210428394,4,0,4,0.210428394,-0.352042751,-0.428951313,-0.833801651,-0.236993931,14,-0.246998273,0,0,0,0.338293371,-0.217055139,-0.428951313,1.133257954,0.193901218,0.322901255,-0.46473832,-1.57354543,0.5,-1.502085863,1.114982593,0.304191616,-0.428951313,1.54337829,0.334866096,0.514024099,-0.256941601,-0.845318891,0,-0.869468851,1.599006666,0.457534624,-0.282216147,208,-0.428951313,-0.980620566,-0.352042751,-1.102982397,-0.134806511,-0.076179256,29,-0.076179256,0.61706823,-0.62269521,33,-1.788822471,0.924363373,0.51217701,1.366332498,1.559563578,42.5,1.559563578,-0.461133481,0.630413971,-0.428951313,-1.177444624,0.369323911,-0.21735765,0.304191616,0.606884374,74.75627064,0.606884374,-0.004767944,0.143727975,-0.428951313,-0.397207475,-0.501130803,-0.413027367,-0.358942316,0,-5.681818,0,0.170850798,-0.51217701,-0.428951313,-1.280815729,-0.200505482,-0.328023285,-0.287274941,10.22727,0,10.22727,-0.376267086,-0.297414767,-0.428951313,0.290651551,0.919410045,1.757624807,0.715726561,1,0,1,0.377997973,1.576168048,-0.428951313,1.742646691,0.05346133,20,0.079427612,1,0,1,1.894644351,0.217055139,-0.428951313,0.784381079,0.856949367,0.880565624,-1.145654869,1.11800258,-1.426421296,1.11800258,-1.028706593,1.023224841,-0.428951313,1.121032798,0.736806039,0.591383392,-0.711548858,0.0178129,-1.50710812,0.0178129,-1.472718806,0.894973912,-0.428951313,1.576168048,1.07950704,0.128273145,-1.266242275,-0.446773288,-1.679661185,-0.446773288,-1.788822471,1.259055362,207,-0.428951313,0.534460088,-1.121032798,-0.115222539,0.650291609,-0.282216147,1.395746993,-0.282216147,0.334866096,-1.342029091,-0.428951313,-0.508488059,0.443197705,0.077803332,0.436063446,0.317787682,-0.166940828,0.317787682,-0.008096433,0.418323522,-0.428951313,1.050949784,-0.852283345,-1.334101658,-1.44456962,-1.44456962,-1.322365379,-1.44456962,1.318493495,-0.67448975,-0.428951313,-0.30417395,0.719916794,-0.302496106,-0.439627778,1.193795073,-0.54382296,1.193795073,0.087160624,0.626468408
2.5,Spell,TinyIcons,2.5,2.5,2.5,2,-0.993608639,0.924363373,-1.280815729,11.5,-1.151919863,0,0,0,1.034219432,-1.408730987,-0.993608639,0.05346133,-0.230337585,14.5,-0.468349209,0,0,0,0.606884374,-0.180717722,-0.993608639,-2.24844539,-1.145654869,-1.866184879,-1.050949784,-0.334146353,0,-0.360669867,-2.20961659,-1.310808469,-0.993608639,0.457534624,1.757624807,1.720887073,1.511242417,-0.414791458,0.5,-0.369790068,0.618606361,2.080630933,-0.824666909,209,-0.993608639,-0.077091728,-0.875803346,-1.350497914,-0.944407911,-0.836096219,2.5,-0.836096219,1.090969681,-1.044563863,26,-1.875503312,1.358142081,0.154442327,-0.082676807,-0.290651551,22.5,-0.290651551,0.22037207,1.310808469,-0.993608639,-1.203760475,0.579850404,-0.620497904,-0.541946594,-0.626468408,78.53979883,-0.626468408,0.44623116,0.254109464,-0.993608639,0.348599263,-1.210471055,-0.993608639,-1.097072229,0,-4.772727,0,0.806600578,-1.2519329,-0.993608639,-1.133257954,-0.243660794,-0.688788979,-0.583686094,0,0,0,-0.092429768,-0.304191616,-0.993608639,-0.468349209,1.56505054,1.133257954,1.527587501,2,0,2,-0.48622756,1.492153479,-0.993608639,-0.095682664,-1.045340484,4,-0.197202275,1,0,1,-0.147890811,-0.404226033,-0.993608639,0.04697607,1.435436361,-0.240326027,-1.85702573,-1.699913024,-1.366332498,-1.699913024,-0.843006504,1.350041773,-0.993608639,-1.006961058,-0.059948838,-0.536328892,-1.224058307,-1.382994127,0.012954514,-1.382994127,0.471966214,-0.283901603,-0.993608639,0.595245191,2.20961659,2.888083553,2.610389152,2.338142735,1.14253917,2.338142735,1.382994127,2.338142735,207,-0.993608639,1.028706593,0.098936573,-0.608832214,-1.788822471,-1.9566588,0.142981351,-1.9566588,1.914505825,0.317787682,-0.993608639,-0.428951313,1.350041773,0.21539757,-1.56505054,-2.173858517,-0.258130064,-2.173858517,1.805097466,1.170991815,-0.993608639,-1.482366156,1.512168682,0.726225963,0.085926874,-0.959693884,1.034219432,-0.959693884,0.939361409,1.326257189,-0.993608639,0.017826568,0.355490418,0.025911202,-0.12174525,1.554123173,-0.162641089,1.554123173,-0.14791322,0.386716083
5,Spell,TinyIcons,3.75,4.5,3,3.25,-0.993608639,1.576168048,-1.610745785,10,-1.54337829,0,0,0,1.576168048,-1.6600757,-0.993608639,0.310982463,-0.576023225,13,-0.736806039,0,0,0,0.699089462,-0.583686094,-0.993608639,0.880565624,0.866337861,0.820125261,0.711548858,-0.693500127,0,-0.699089462,0.94947858,0.871060848,-0.993608639,0.490145409,-0.610782366,-0.156081231,-0.82162693,-0.741061205,0.5,-0.760214473,0.397207475,-0.358942316,-0.964839271,210,-0.993608639,0.628834171,-0.724119705,-1.110182417,-0.94947858,-0.793221851,4,-0.793221851,1.32671135,-0.683890829,26,-0.622532575,1.097072229,1.805097466,0.753908123,0.304191616,57,0.304191616,0.328023285,1.067979596,-0.993608639,-0.690843202,0.67448975,-0.188981046,-0.328023285,-0.187305401,63.07138812,-0.187305401,0.420883709,0.617684784,-0.993608639,0.187305401,-1.028706593,-0.993608639,-0.820125261,0,0,0,0.699089462,-1.190499493,-0.993608639,-0.766880691,-0.390208429,-0.650291609,-0.715726561,0,0,0,0.050218436,-0.379745466,-0.993608639,-0.213740593,1.006961058,0.939361409,1.310808469,3,1,3,-0.153618165,1.097072229,-0.993608639,-0.085926874,0.934338717,20,1.012352567,1,0,1,-0.066438871,0.572204466,-0.993608639,0.193901218,0.919410045,1.244873388,-0.538199571,-0.268760885,-1.177444624,-0.268760885,-0.04697607,1.1645874,-0.993608639,1.001598662,1.554123173,2.140681374,0.856949367,-1.449181789,-1.554123173,-1.449181789,1.358142081,1.699913024,-0.993608639,0.273800777,0.530728065,0.728335447,1.326257189,1.742646691,0.058326735,1.742646691,0.762542255,0.390208429,207,-0.993608639,0.538199571,-0.934338717,-0.021052051,-0.040492786,-0.585607161,1.453824994,-0.585607161,1.108972929,-0.885347957,-0.993608639,0.694960425,-1.426421296,-0.302496106,0.602995583,-0.294031478,1.685127654,-0.294031478,1.374615612,-1.576168048,-0.993608639,-0.493800573,1.230937467,-0.184010563,-0.890150625,0.063193522,-1.291926993,0.063193522,0.411264561,1.230937467,-0.993608639,0.386315766,0.22037207,-0.011335125,-0.240326027,-0.650291609,-0.257027398,-0.650291609,-0.336354708,0.331442751
6,Spell,Normal,5,5,5,5.5,0.19555148,-0.164282136,0.076179256,47,0.082676807,28.5,0,28.5,-0.618606361,0.030770965,0.19555148,-0.682643656,0.545701242,54,0.583686094,28,0,28,-0.414791458,0.443197705,0.19555148,-0.439627778,-0.345159904,-0.372793252,-0.348599263,-0.334146353,0,-0.360669867,-0.321195799,-0.397207475,0.19555148,-0.55323375,-0.157720555,-0.202157904,0.075674113,0.806600578,0.5,0.791929597,-0.970010329,-0.270440085,0.824666909,211,0.19555148,-0.157949675,0.642310136,0.474514714,0.81109231,1.017773666,2,1.017773666,0.754644149,0.821482672,43,0.307585266,-0.515872943,-0.868696932,0.980431058,1.634913493,0.5,1.634913493,-2.140681374,-0.393705542,0.19555148,0.030770965,-0.082676807,-0.30488648,0.970010329,0.670429586,2.061552813,0.670429586,-0.372228938,-0.104345736,0.19555148,-1.108972929,0.167565563,-0.027531049,0.277164566,30,-1.363636,30,-0.446773288,0.063193522,0.19555148,-0.04697607,0.154442327,-0.008096433,0.355490418,45.90909,0,45.90909,-1.073725483,0.034011203,0.19555148,0.297414767,0.425403389,0.954573781,0.328023285,1,0,1,0.323377016,0.67448975,0.19555148,0.80212506,1.039763884,44,0.829225631,1,0,1,0.894973912,1.203760475,0.19555148,-0.788793758,-1.266242275,-0.829225631,0.461133481,0.815600467,1.334101658,0.815600467,0.46473832,-1.334101658,0.19555148,-0.076179256,-1.576168048,-0.921883882,-0.595245191,-0.85461403,0.90712427,-0.85461403,0.47921885,-1.417520691,0.19555148,-1.358142081,-0.954573781,-1.155069381,-0.157720555,-0.154442327,0.751758368,-0.154442327,-0.05346133,-1.108972929,207,0.19555148,0.024291422,0.300801465,0.658314726,0.358942316,0.341724624,-0.192251484,0.341724624,0.47921885,0.436063446,0.19555148,-0.541946594,0.180717722,0.355490418,-0.428951313,-0.921883882,0.063467518,-0.921883882,0.606884374,-0.098936573,0.19555148,0.397207475,-0.630413971,-0.439627778,-0.690843202,-0.630413971,0.624499282,-0.630413971,1.097072229,-0.630413971,0.19555148,1.174006902,-0.207118502,-0.540072135,0.021052051,-0.187305401,-0.36585901,-0.187305401,-1.049494373,-0.227013253
6.5,Spell,Normal,6,6,6,6.75,0.436063446,0.77998362,0.024291422,62,0.880565624,38,0,38,-1.237875376,0.066438871,0.436063446,0.376267086,0.383228447,57,1.805097466,38,0,38,-1.773007946,0.425403389,0.436063446,-0.128273145,-0.490145409,-0.312682406,-0.572204466,-0.169227167,0.5,-0.200505482,-0.151165758,-0.457534624,0.436063446,-0.766880691,-0.287274941,-0.398960268,-0.214119972,0.294031478,0,0.318751366,-0.766880691,-0.404226033,1.673061217,212,0.436063446,0.048893636,-0.328023285,0.241742548,0.08917785,0.326314992,6.5,0.326314992,0.684006226,-0.424673057,47,-0.519575937,-0.686737657,-0.566491909,0.549463599,0.583686094,67,0.583686094,-0.379745466,-0.929339485,0.436063446,0.317787682,-1.19710367,-0.214108786,0.277164566,0.436063446,124.7126698,0.436063446,0.115561382,-1.182623692,0.436063446,-1.318493495,0.719916794,0.262051609,0.646295726,35.45454,-11.36364,35.45454,-0.715726561,0.497462347,0.436063446,-0.138075335,0.294031478,0.404226033,1.303200088,57.72727,0,57.72727,-0.824666909,0.138075335,0.436063446,0.914479174,0.050218436,1.133257954,-0.061571099,0,0,0,0.919483704,0.642310136,0.436063446,0.595245191,0.690843202,27,0.642310136,1,0,1,0.602995583,0.618606361,0.436063446,0.00161927,-2.053215523,-1.161403033,0.280531493,0.525143837,0.975207456,0.525143837,-0.358942316,-1.610745785,0.436063446,-0.217055139,-1.805097466,-0.852283345,-0.151165758,-0.061571099,0.975207456,-0.061571099,-0.056704786,-1.512168682,0.436063446,-0.662342199,-1.07950704,-0.998928235,0.634369372,1.124073345,1.082411394,1.124073345,-0.699089462,-1.170991815,207,0.436063446,-0.111963039,-0.217055139,0.156081231,-0.407742772,-0.095682664,-0.919410045,-0.095682664,0.04697607,-0.446773288,0.436063446,-0.833801651,-0.690843202,-0.909570436,0.203810878,0.309283419,1.245779364,0.309283419,-0.468349209,-0.894973912,0.436063446,0.151165758,0.004857826,1.108972929,0.890150625,0.577935756,0.287274941,0.577935756,-0.227013253,-0.05346133,0.436063446,-0.348257091,-1.673061217,0.161000479,1.773007946,0.741061205,1.805097466,0.741061205,0.916614768,-1.686335141
5,Spell,TinyIcons,4.5,4.5,4.5,4.75,-0.89739338,-0.690843202,-0.562693794,14.5,-0.36585901,2,0,2,0.338293371,-0.662342199,-0.89739338,-1.482366156,-0.233664464,14,-0.154442327,3,0,3,0.144617449,-0.277164566,-0.89739338,0.724119705,1.742646691,2.888083553,1.391470869,-1.328147285,0.5,-1.20710897,0.77998362,2.20961659,-0.89739338,-1.805097466,-2.24844539,-2.485969697,-2.063569402,-1.634913493,0,-1.66816055,-1.9566588,-2.391146146,-0.04697607,213,-0.89739338,-0.87210904,1.183946836,0.896897793,2.027261673,2.338142735,15.5,2.338142735,0.175938357,0.944083361,27,-1.554123173,0.167565563,1.720887073,2.888083553,2.610389152,127.5,2.610389152,-1.334101658,-0.180717722,-0.89739338,1.103003052,-1.303200088,0.082155825,3.217753132,2.888083553,128.9079129,2.888083553,-0.48705417,-1.180786454,-0.89739338,-0.338293371,-0.482854618,-0.684689222,-0.453941683,2.5,-10.68182,2.5,-0.024291422,-0.425403389,-0.89739338,-0.914479174,-0.568394032,-0.236993931,-0.161000479,13.86364,0,13.86364,-0.595245191,-0.421860812,-0.89739338,0.04697607,2.610389152,3.217753132,2.2909929,2,0,2,0.168115327,2.723473064,-0.89739338,0.843006504,0.294031478,19,0.309283419,1,0,1,0.820125261,0.270440085,-0.89739338,0.630413971,0.468349209,0.622532575,-0.852283345,1.00427625,-0.815600467,1.00427625,-0.985681551,0.497462347,-0.89739338,0.815600467,2.20961659,-0.568394032,-2.451862738,-1.224058307,-2.888083553,-1.224058307,-1.44456962,2.451862738,-0.89739338,-2.2909929,-0.248668042,-0.566491909,0.066438871,0.508488059,0.551347695,0.508488059,-0.246998273,-0.523286069,207,-0.89739338,0.151165758,0.111963039,-0.859289386,-1.170991815,-0.482854618,-1.56505054,-0.482854618,0.151165758,0.270440085,-0.89739338,-0.602995583,1.050949784,0.319491277,-0.290651551,-0.528864825,-0.51021594,-0.528864825,0.425403389,1.028706593,-0.89739338,-0.076179256,0.707383536,-0.391956386,-1.492153479,-1.634913493,-1.048141012,-1.634913493,1.350041773,0.833801651,-0.89739338,1.02930212,-0.210428394,-0.011335125,1.686335141,2.066729075,0.102191529,2.066729075,-1.125133777,-0.095682664
3,Spell,TinyIcons,3,2.5,3.5,2.25,-0.493800573,-1.091179746,-0.753908123,12.5,-0.457534624,2,0,2,0.246998273,-0.934338717,-0.493800573,-0.699089462,-0.297414767,14.5,-0.236993931,2.5,0,2.5,0.345159904,-0.273800777,-0.493800573,-0.164282136,-1.391470869,-1.193795073,-1.875503312,-2.13510381,0,-2.191387366,-0.128273145,-1.318493495,-0.493800573,1.435436361,0.355490418,0.506646179,-0.140049865,-0.94947858,0.5,-0.984328415,1.482366156,0.46473832,-0.236993931,214,-0.493800573,-0.297651415,0.267082444,-0.26081403,0.147890811,-0.050218436,5.5,-0.050218436,0.744169116,0.056907159,32,0.059948838,-0.482854618,0.878181995,0.833801651,0.448563221,85.5,0.448563221,0.461133481,-0.461133481,-0.493800573,-1.273495193,0.670429586,-0.086155956,0.233664464,-0.314383253,93.16249245,-0.314383253,0.407348894,0.431790685,-0.493800573,-0.217055139,-0.587530392,-0.717820102,-0.47921885,0,-5.227273,0,0.334866096,-0.545701242,-0.493800573,-1.266242275,-0.217055139,-0.328023285,-0.267082444,10.4545475,0,10.4545475,-0.372793252,-0.280531493,-0.493800573,0.304191616,1.728049623,2.523239824,1.237875376,1,0,1,0.420129857,2.523239824,-0.493800573,0.190602273,0.762542255,24,0.715726561,1,0,1,0.263727811,0.650291609,-0.493800573,0.095682664,0.021052051,0.397207475,0.929339485,1.342029091,0.530728065,1.342029091,0.964839271,-0.056704786,-0.493800573,-0.250338505,-0.317787682,-0.568394032,-0.985681551,-1.100032804,-0.238659648,-1.100032804,-0.576023225,-0.446773288,-0.493800573,1.391470869,1.073725483,-0.038872241,-1.374615612,-0.899818112,-1.599006666,-0.899818112,-1.673061217,1.19710367,207,-0.493800573,0.471966214,-1.045340484,-0.795441738,-0.694960425,-0.784381079,1.053766872,-0.784381079,1.045340484,-0.970010329,-0.493800573,0.501130803,0.899818112,0.959693884,-0.118483265,-0.904683519,-1.259689514,-0.904683519,0.871060848,1.039763884,-0.493800573,-1.244873388,0.939361409,-0.391956386,-0.240326027,0.434283358,-0.012954514,0.434283358,-0.287274941,0.658314726,-0.493800573,0.258280389,0.257027398,0.238659648,0.355490418,2.173858517,0.063193522,2.173858517,-0.330705574,0.257027398
6.5,Spell,Normal,5.5,5,6,6,0.371058023,-0.147890811,0.348599263,59.5,0.027531049,24,3.5,24,0.170850798,0.207118502,0.371058023,0.014573936,0.056704786,54.5,1.056592348,29.5,6.5,29.5,0.04697607,0.030770965,0.371058023,-1.728049623,-0.108704727,-0.51217701,0.134806511,1.327568622,1,1.366332498,-1.742646691,-0.260376143,0.371058023,-0.694960425,-0.461133481,-0.515872943,-0.28628277,0.146253934,0,0.182996436,-1.056592348,-0.599115888,2.191387366,215,0.371058023,0.305190351,-0.008096433,0.581575897,0.829225631,1.408730987,12,1.408730987,0.767604783,0.366728994,46,0.174137878,-0.919410045,0.31608501,0.852283345,0.67448975,55.5,0.67448975,0.014573936,-0.885347957,0.371058023,1.039763884,-0.824666909,1.056628883,0.871060848,0.355490418,113.0530849,0.355490418,0.524453524,-0.609354288,0.371058023,-0.599115888,0.606884374,0.701158454,1.177444624,44.31818,-10.45455,44.31818,-0.924363373,0.504806015,0.371058023,-0.638334722,0.08917785,0.374529604,1.237875376,52.272725,30.90909,52.272725,-0.300801465,-0.098936573,0.371058023,-0.290651551,0.662342199,0.510331666,0.80212506,2,0,2,-0.355160222,0.418323522,0.371058023,2.109705611,0.352042751,30,0.233664464,0.5,0,0.5,2.080630933,0.443197705,0.371058023,-1.44456962,-1.310808469,-1.076611763,0.418323522,0.545701242,1.634913493,0.545701242,0.277164566,-1.599006666,0.371058023,-1.073725483,-1.001598662,-1.492153479,-0.784381079,-1.065119833,0.662342199,-1.065119833,0.352042751,-1.19710367,0.371058023,-0.703230452,-1.56505054,-1.133257954,0.105447569,0.0178129,1.306994821,0.0178129,0.317787682,-1.6600757,207,0.371058023,-0.397207475,0.954573781,0.612734843,-1.391470869,-1.554123173,-0.993608639,-1.554123173,1.288205556,0.954573781,0.371058023,0.630413971,-0.55323375,-0.218713304,-0.504806015,-0.182363896,0.124717937,-0.182363896,0.253681533,-0.508488059,0.371058023,-0.063193522,-0.348599263,0.217055139,0.929339485,0.606884374,1.318493495,0.606884374,-0.55323375,-0.369323911,0.371058023,-0.362467355,-1.417520691,0.634369372,2.391146146,1.094121238,1.85702573,1.094121238,1.030606199,-1.502085863
