sessionNr,App,Size,user_id,x_location.down_mean,y_location.down_mean,touch.duration_mean,swipe_length_mean,swipe_length.x_mean,swipe_length.y_mean,button_touch_x_location_mean,button_touch_y_location_mean,target_touch_x_location_mean,target_touch_y_location_mean,time_between_touches_mean,x_location.release_mean,y_location.release_mean,difference.touch_buttonCenter_x_mean,difference.touch_buttonCenter_y_mean,touchAccuracy_mean,touchAccuracy_x_mean,touchAccuracy_y_mean,x_location.down_median,y_location.down_median,touch.duration_median,swipe_length_median,swipe_length.x_median,swipe_length.y_median,button_touch_x_location_median,button_touch_y_location_median,target_touch_x_location_median,target_touch_y_location_median,time_between_touches_median,x_location.release_median,y_location.release_median,difference.touch_buttonCenter_x_median,difference.touch_buttonCenter_y_median,touchAccuracy_median,touchAccuracy_x_median,touchAccuracy_y_median,button_touch_x_location_skew,button_touch_y_location_skew,difference.touch_buttonCenter_x_skew,difference.touch_buttonCenter_y_skew,swipe_length_skew,swipe_length.x_skew,swipe_length.y_skew,target_touch_x_location_skew,target_touch_y_location_skew,time_between_touches_skew,touch.duration_skew,touchAccuracy_skew,touchAccuracy_x_skew,touchAccuracy_y_skew,x_location.down_skew,x_location.release_skew,y_location.down_skew,y_location.release_skew,x_location.down_kurt,y_location.down_kurt,touch.duration_kurt,swipe_length_kurt,swipe_length.x_kurt,swipe_length.y_kurt,button_touch_x_location_kurt,button_touch_y_location_kurt,target_touch_x_location_kurt,target_touch_y_location_kurt,time_between_touches_kurt,x_location.release_kurt,y_location.release_kurt,difference.touch_buttonCenter_x_kurt,difference.touch_buttonCenter_y_kurt,touchAccuracy_kurt,touchAccuracy_x_kurt,touchAccuracy_y_kurt,button_touch_x_location_quantile,button_touch_y_location_quantile,difference.touch_buttonCenter_x_quantile,difference.touch_buttonCenter_y_quantile,swipe_length_quantile,swipe_length.x_quantile,swipe_length.y_quantile,target_touch_x_location_quantile,target_touch_y_location_quantile,time_between_touches_quantile,touch.duration_quantile,touchAccuracy_quantile,touchAccuracy_x_quantile,touchAccuracy_y_quantile,x_location.down_quantile,x_location.release_quantile,y_location.down_quantile,y_location.release_quantile,x_location.down_std,y_location.down_std,touch.duration_std,swipe_length_std,swipe_length.x_std,swipe_length.y_std,button_touch_x_location_std,button_touch_y_location_std,target_touch_x_location_std,target_touch_y_location_std,time_between_touches_std,x_location.release_std,y_location.release_std,difference.touch_buttonCenter_x_std,difference.touch_buttonCenter_y_std,touchAccuracy_std,touchAccuracy_x_std,touchAccuracy_y_std,button_touch_x_location_mad,button_touch_y_location_mad,difference.touch_buttonCenter_x_mad,difference.touch_buttonCenter_y_mad,swipe_length_mad,swipe_length.x_mad,swipe_length.y_mad,target_touch_x_location_mad,target_touch_y_location_mad,time_between_touches_mad,touch.duration_mad,touchAccuracy_mad,touchAccuracy_x_mad,touchAccuracy_y_mad,x_location.down_mad,x_location.release_mad,y_location.down_mad,y_location.release_mad,x_location.down_max,y_location.down_max,touch.duration_max,swipe_length_max,swipe_length.x_max,swipe_length.y_max,button_touch_x_location_max,button_touch_y_location_max,target_touch_x_location_max,target_touch_y_location_max,time_between_touches_max,x_location.release_max,y_location.release_max,difference.touch_buttonCenter_x_max,difference.touch_buttonCenter_y_max,touchAccuracy_max,touchAccuracy_x_max,touchAccuracy_y_max,x_location.down_min,y_location.down_min,touch.duration_min,swipe_length_min,swipe_length.x_min,swipe_length.y_min,button_touch_x_location_min,button_touch_y_location_min,target_touch_x_location_min,target_touch_y_location_min,time_between_touches_min,x_location.release_min,y_location.release_min,difference.touch_buttonCenter_x_min,difference.touch_buttonCenter_y_min,touchAccuracy_min,touchAccuracy_x_min,touchAccuracy_y_min,x_location.down_count,y_location.down_count,touch.duration_count,swipe_length_count,swipe_length.x_count,swipe_length.y_count,button_touch_x_location_count,button_touch_y_location_count,target_touch_x_location_count,target_touch_y_location_count,time_between_touches_count,x_location.release_count,y_location.release_count,difference.touch_buttonCenter_x_count,difference.touch_buttonCenter_y_count,touchAccuracy_count,touchAccuracy_x_count,touchAccuracy_y_count,hit_rate,UserId,Session,PQ,ATT,HQI,HQS,HQ,IconSize
230,Spell,TinyIcons,209,430.5952381,406.452381,2.952380952,208.027649,104.1190476,163.8333333,1.738095238,1.69047619,0.800865619,3.44155819,7.285714286,405.3333333,570.2857143,22.85714286,9.142857143,2.170582011,-2.679365079,-0.946031746,540,389.5,1,141.3904169,26,132.5,0,0,0,0,0,483,520,6,7.5,0.48,-0.666666667,-0.8,2.168073663,1.770926779,2.920026518,1.43832877,1.296014999,1.47882603,0.93224088,1.51130483,1.71335294,2.697877745,4.191770013,2.788767925,-2.843391837,-0.804801417,-0.279159847,-0.203606294,1.72916282,0.380515538,-1.657731426,3.667897336,18.1925497,0.620513882,0.770339599,-0.269887047,4.111900227,1.816823602,3.820223544,1.894122315,6.335209344,-1.68433687,-1.664984713,7.430664262,1.665170201,8.773283287,7.136459823,0.616967174,0,0,6,7.5,141.3904169,26,132.5,0,0,0,1,0.48,-0.666666667,-0.8,540,483,389.5,520,325.3844119,62.49618084,7.572821076,164.2424949,144.2454423,109.7355154,3.498639191,3.318419015,3.718266762,6.289866649,18.43405234,288.5768673,109.5010926,48.39192672,8.53543036,4.570282424,6.621635214,1.384135357,2.505668934,2.575963719,27.50340136,6.25170068,126.1992558,115.0272109,87.34920635,2.249020526,4.916511701,11.63265306,3.628117914,2.839405392,3.737263794,1.030385488,289.3673469,259.1428571,43.98866213,97.80272109,880,600,35,567.4638755,434.5,382,12.5,10,11.13636,20.68182,65,809.5,721.5,175.5,32,18.72,1.6,1.2,10.5,327.5,0,41.36725758,0.5,33,0,0,-6.136364,0,0,21.5,430.5,1,0,-2.355555556,-23.4,-4.266666667,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,0.285714286,209,2,3.5,5,4.5,3,3.75,TinyIcons
231,Spell,TinyIcons,209,327.5322581,226.5,0.838709677,244.1849015,107.8870968,197.1451613,1.838709677,1.467741935,1.854838516,4.054252258,2.161290323,323.7419355,420.7741935,8.451612903,11.35483871,-0.824086022,0.795698925,-0.391397849,154.5,154.5,1,176.9646857,47.5,153,0,0,0,0,0,239,345,6.5,8,0,0.2,-0.666666667,1.983923014,2.456918639,1.717881841,0.762670444,1.637422841,2.119615914,1.338661687,1.79752522,1.660622374,5.378600328,0.011232181,-1.742897776,1.170288239,0.422251422,1.3718013,1.523918977,1.587699143,0.581541563,0.087449714,1.414627422,0.000367031,2.101050708,3.730859958,1.070041955,2.959910821,4.997820438,1.729004103,1.222280748,29.4494471,1.264756838,-1.153977328,3.734978264,-0.602675066,2.964572382,1.725238064,0.258806053,0,0,6.5,8,176.9646857,47.5,153,0,0,0,1,0,0.2,-0.666666667,154.5,239,154.5,345,300.8849707,152.269881,0.582910753,181.6857407,147.2707093,144.0329357,3.884557239,3.570563643,4.085474377,7.952834663,8.606574131,228.7896003,188.8514777,9.010507606,9.342727607,2.089016789,1.449591052,1.939586969,2.901144641,2.367325702,6.78251821,7.909469303,138.1748884,99.68886576,108.8969823,3.094314316,6.277551883,3.269510926,0.432882414,1.50572783,1.165175165,1.476101283,242.5317378,173.2622268,118.3870968,162.5764828,913,626.5,2,799.6052151,549.5,596.5,14.5,13.5,13.40909,25.22727,48,909,735,39.5,31,1.617777778,5.266666667,4.133333333,127,103.5,0,68.91480247,1.5,39.5,0,0,-1.590909,0,0,103,185.5,0,0,-7.44,-1.4,-4.133333333,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0.225806452,209,3,3.75,3.5,4.5,1.5,3,TinyIcons
232,Spell,TinyIcons,209,538.4642857,293.3571429,2.142857143,319.1059385,166.0357143,242.5714286,3.035714286,1.821428571,4.496753379,4.821428764,2.142857143,638.1428571,535.9285714,29.75,7.071428571,-0.745714286,3.442857143,-0.733333333,351.75,204.5,1.5,213.4951773,76.25,160.25,0,0,0,0,1,720.75,701.5,6,5,-0.053333333,0.5,-0.466666667,1.051592549,1.568003469,3.708159141,1.026881672,0.934256521,1.845575804,0.469724126,1.343906651,1.520095728,3.143003211,2.423640127,-2.622356827,3.667294902,-0.553189663,0.308401633,-0.309139803,1.02595596,-0.539707811,-2.046081645,-0.891132742,7.121439394,-0.204208125,2.519469285,-1.726674374,-0.558102734,0.993505562,0.279834588,0.799427604,10.68246764,-1.704022089,-1.856617005,13.81864708,-0.16160159,8.649743903,13.60352513,-0.356004693,0,0,6,5,213.4951773,76.25,160.25,0,0,1,1.5,-0.053333333,0.5,-0.466666667,351.75,720.75,204.5,701.5,330.4446575,152.0493883,2.567762955,273.9841868,222.5029355,205.3430392,4.499847372,3.116995242,7.696451715,8.556021173,3.899845024,297.7937095,222.113957,83.32414693,6.647316239,3.349992413,11.29642882,1.078777402,3.903061224,2.387755102,41.25,5.37755102,225.2936344,159.122449,181.7346939,6.456400927,6.855287849,2.224489796,1.632653061,1.893378685,5.574829932,0.838095238,307.0306122,267.1938776,129.7959184,201.9387755,942,572.5,10,871.4581172,707,530,12,8.5,21.59091,23.86364,15,974,733.5,318.5,21,3.235555556,42.46666667,1,165.5,173.5,0,15.50806242,5.5,14.5,0,0,-0.2272727,0,0,157,231.5,1,0.5,-11.32444444,-1.733333333,-2.8,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,0.357142857,209,4,3.5,2,2.5,2,2.25,TinyIcons
233,Spell,Normal,209,506.0512821,364.7692308,0.461538462,420.1640235,232.8717949,320.5,40.71794872,28.26923077,41.62004667,46.86480231,5.948717949,524.5897436,685.2692308,14.46153846,11.8974359,-0.032783883,0.249084249,-0.18021978,529.5,363,0,444.8201884,246,334,43.5,30,44.09091,50.90909,1,536.5,683,11.5,9,-0.010612245,0.257142857,-0.142857143,-0.552140954,-0.08186345,1.092256631,0.797262548,-0.01091862,0.611658092,-0.259016354,-0.619920637,-0.791521862,4.385679435,5.213403824,-0.986065269,0.042777982,0.001484086,0.040865666,-0.195695911,0.144210049,0.651452977,-0.928671253,-1.091217742,30.07424313,-0.529285798,0.081918896,-0.951043838,-0.028459995,-0.226979452,0.250646321,1.835357662,21.59142823,0.28753084,0.504679034,0.50548301,-0.366357902,2.27148771,-1.027513507,-0.121608319,43.5,30,11.5,9,444.8201884,246,334,44.09091,50.90909,1,0,-0.010612245,0.257142857,-0.142857143,529.5,536.5,363,683,245.6351808,137.5434308,1.314817455,134.2679265,143.2932546,132.6600325,16.64442173,14.61382103,17.26227122,17.23642428,14.73975776,178.9862488,24.87781884,8.462288336,9.616446635,0.205641634,0.412307891,0.400933596,13.73175542,11.22287968,6.852071006,8.022353715,110.1965639,117.7278107,110.3333333,13.32376991,12.6023542,7.61078238,0.662721893,0.139973433,0.33761623,0.307635954,200.1499014,140.2110454,115.0335306,18.27613412,906.5,610,8,699.2390507,623,529.5,67.5,61,70.45454,88.63636,84,932.5,746.5,38,36,0.423265306,1.085714286,0.742857143,54,155.5,0,142.0880009,3,63,0,0,0,0,0,74.5,639,3.5,0.5,-0.663265306,-0.414285714,-1.028571429,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,0.948717949,209,5,4.75,4.5,4.5,4,4.25,Normal
234,Spell,Normal,209,496.9886364,359.4545455,3.522727273,469.1526406,298.4090909,326.4772727,36.94318182,28.07954545,36.25000002,49.57644682,2.977272727,514.8068182,685.9318182,14.10227273,12.72727273,-0.032235622,0.104220779,-0.169480519,455,326.75,1,473.4125816,297,345.75,38,25.5,37.272725,49.772725,1,511.25,685.75,13.5,12,-0.003163265,0.157142857,-0.242857143,-0.266871922,0.222327018,0.902165611,0.283720964,-0.232559102,0.126457916,-0.334539915,-0.323058711,-0.634099459,5.231302259,4.101688889,-0.860363208,-0.018369081,0.265008326,0.173621342,0.123019094,0.335759089,0.123533647,-1.330241079,-1.184782989,17.75713394,-0.240935911,-0.838101835,-1.155772353,-0.522067091,-0.724974446,-0.459015923,1.212974555,30.81301901,-0.681624764,-0.610371932,0.801765061,-0.59758851,0.966240163,-0.481649209,-0.893867748,38,25.5,13.5,12,473.4125816,297,345.75,37.272725,49.772725,1,1,-0.003163265,0.157142857,-0.242857143,455,511.25,326.75,685.75,298.8611618,156.9685503,10.01740029,164.2864199,168.9772337,153.2141287,16.49003078,14.18562291,20.37419654,16.02431758,7.543636272,166.1590796,17.04255648,9.000374376,7.594715532,0.201964927,0.470250007,0.391152641,13.89772727,11.79132231,6.775309917,6.260330579,128.6184955,145.5,129.2066116,16.72520725,11.82851227,3.603305785,4.948347107,0.15141803,0.395587367,0.330696576,257.6234504,135.6844008,133.6301653,13.81818182,983.5,630.5,55,810.7541243,680,549.5,69,58.5,75.45454,78.63636,48,872,719.5,40,31,0.27755102,1.142857143,0.671428571,64,126,0,111.4641198,0.5,61,0,0,-8.181818,0,0,216,651.5,0.5,0,-0.594693878,-0.928571429,-0.885714286,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,0.977272727,209,6,5.5,4,4,2.5,3.25,Normal
235,Spell,TinyIcons,209,452.3703704,369.3333333,1.037037037,248.837299,167.9444444,154.9074074,2.148148148,1.87037037,-0.025252581,-0.277777741,9.296296296,468.2407407,521.3148148,5.944444444,17.01851852,-0.255967078,-0.086419753,0.367901235,616,301,1,89.09545443,72.5,63,0,0,0,0,2,547.5,560.5,4.5,9.5,0.08,-0.133333333,-0.6,1.917805799,1.899066652,1.140040595,3.129886857,0.859655981,1.608724044,0.887130649,0.765945909,2.92063653,2.407794226,0.000563035,-1.849691143,-0.515382479,2.897053157,-0.18234564,-0.455535086,0.386224141,-0.442426621,-1.73412574,-1.410581829,0.259875692,-0.263279711,1.621578089,-0.630032748,3.525085987,3.211770623,7.389011093,14.07481237,5.117605815,-1.152231732,-1.506983238,1.157569856,9.24599479,7.922353804,0.324938396,8.213716868,0,0,4.5,9.5,89.09545443,72.5,63,0,0,2,1,0.08,-0.133333333,-0.6,616,547.5,301,560.5,278.4626958,139.9118541,0.587136564,229.2369838,188.0570358,165.1553486,3.736037635,3.421067626,2.773739781,3.703667992,17.50124131,241.6384923,188.5961369,4.897670823,27.26666092,3.045435551,1.034914393,4.292285681,2.864197531,2.632373114,3.827160494,14.51028807,202.6084933,145.4814815,141.4389575,1.152263444,1.690983986,11.72016461,0.356652949,1.762524005,0.789391861,2.441335162,255.9492455,205.4183813,124.5679012,168.441701,805,600.5,2,802.3122833,691,536,14.5,13,9.772727,15.68182,66,837,719,20,111,5.511111111,1.8,14.8,59.5,158,0,3.535533906,3.5,0.5,0,0,-7.045455,-7.045455,0,56.5,186.5,0,0,-11.84,-2.666666667,-2.933333333,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,0.333333333,209,7,3.25,3,3.5,2.5,3,TinyIcons
236,Spell,Normal,209,479.8297872,355.3404255,2.489361702,426.9309455,229.2340426,321.0425532,30.42553191,26.38297872,32.68955553,48.59090872,7.489361702,493.3191489,675.5531915,25.30851064,27.27659574,2.162006474,-0.237993921,-0.473694391,466,287,1,428.6356261,199,333,30,29.5,28.63636,50.45454,1,471,683,13.5,10.5,0.015306122,-0.114285714,-0.114285714,-0.150000307,-0.236502006,5.162390068,5.894967068,0.635710746,1.188731094,-0.317364269,0.476672563,1.251362487,5.043387836,5.350899724,4.509986997,-4.38555118,-5.292430375,0.046285072,0.058179734,0.593405633,-1.422448261,-1.031605803,-0.854170417,29.95654854,1.063518089,1.475846412,-1.270829095,-0.840083477,-0.796601864,-0.161859354,7.959115802,28.42850947,-0.848030231,1.850426051,29.48244562,37.16227701,19.81812318,26.18566643,33.16038976,30,29.5,13.5,10.5,428.6356261,199,333,28.63636,50.45454,1,1,0.015306122,-0.114285714,-0.114285714,466,471,287,683,234.9107434,160.7474426,8.958533315,165.0869986,172.2665986,157.5145207,17.25637208,14.64738171,19.4734962,24.41029453,22.27483698,222.0190803,39.29573409,54.61252377,80.2214197,9.177759111,1.690390599,2.181340149,13.8813943,12.44363966,23.44816659,30.87732005,124.0964249,129.5029425,138.358986,15.12428503,15.66731168,10.68356722,3.492077863,3.994342994,0.724076829,0.806732787,196.3295609,184.6432775,138.7953825,26.67451335,890.5,736.5,56,886.5057811,732,547,60.5,54,79.09091,156.5,140,959.5,737.5,353,536.5,47.77736549,3.385714286,3.442857143,86.5,133.5,0,121.9262072,4.5,19.5,0,0,0,0,0,56.5,565.5,0.5,0.5,-0.342857143,-10.08571429,-13.93506494,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,0.893617021,209,8,3.5,4,3.5,4.5,4,Normal
237,Spell,TinyIcons,209,520.725,366.65,4.05,385.1086101,237.975,274.25,2.55,2.575,-0.045454685,5.227272135,9.3,535.2,617.9,8.325,5.1,-0.227333333,0.256666667,-0.18,546,335,1,395.576371,207,232.25,0,0,0,0,3,544.5,712.5,7.75,4.5,-0.106666667,0.333333333,-0.2,1.796722643,1.506006605,0.689268737,0.436529792,0.055269037,0.71745914,0.135433587,1.421146994,0.839148187,2.492952041,3.422793131,-0.02423238,0.220892094,-0.052515134,0.278038971,-0.212685705,-0.139250745,-1.426138094,-0.710378056,-1.441859948,12.82206857,-1.043672564,-0.760884166,-1.209565033,1.909217217,1.235077395,3.413157274,-1.178494979,6.092152708,-0.829226118,0.655337872,0.396271837,-0.660561782,1.396236331,-1.169447889,-0.752749165,0,0,7.75,4.5,395.576371,207,232.25,0,0,3,1,-0.106666667,0.333333333,-0.2,546,544.5,335,712.5,221.4836025,146.6389318,9.029046694,236.6151014,210.0014082,170.9271544,4.565027238,3.984426922,3.876350834,7.453640312,13.45205913,248.9848547,164.1351016,4.677142065,3.633180425,1.151002524,1.271417683,0.829034526,3.33,3.105,3.725,2.93,192.9388843,171.3725,149.075,2.018181759,6.772726505,8.65,5.375,0.806577778,1.09,0.662,179.7025,201.48,126.23,130.83,948,554,39,802.6605758,670,557,14,12.5,10.22727,19.77273,53,967,738.5,19.5,12.5,2.493333333,2.6,1.133333333,145.5,140.5,0,39.56008089,15,11,0,0,-7.045455,0,1,61,227.5,1.5,0,-2.777777778,-1.466666667,-1.666666667,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,0.4,209,9,3.75,4.5,3.5,2.5,3,TinyIcons
238,Spell,Normal,209,530.2674419,418.5348837,1.418604651,412.8129565,261.6976744,282.372093,32.86046512,30.89534884,41.68181798,67.41331837,10.6744186,526.0116279,700.9069767,25.6627907,12.86046512,-0.352529663,0.365780731,-0.106312292,544.5,432,0,414.127094,221,274.5,33.5,31.5,32.27273,55,1,523,697.5,11.5,11.5,0.003265306,-0.014285714,-0.1,-0.548427091,-0.174016397,6.457234042,0.988386293,0.125725974,0.444821411,0.43303959,5.620602578,3.361018357,5.563889283,6.046062107,-6.456285214,6.316748794,-0.105678852,-0.103469262,-0.020616615,-0.451537582,0.100568733,-1.331376145,-0.541312708,38.23003138,-1.345954334,-0.944384232,-0.537471803,-0.062953272,-0.26902475,34.870918,11.82036302,33.52577781,-1.020672684,-0.864542953,42.08762978,0.34541366,42.12926067,40.89243357,-0.194488357,33.5,31.5,11.5,11.5,414.127094,221,274.5,32.27273,55,1,0,0.003265306,-0.014285714,-0.1,544.5,523,432,697.5,295.211997,129.3542292,5.067320876,157.1913762,174.538205,130.2645702,14.55135634,16.22628604,65.78215203,65.61204376,34.13329678,193.1505855,24.05530726,93.72850363,9.518356689,2.737127519,2.754067827,0.447900863,11.58464035,12.96755003,29.37263386,7.313142239,138.7940906,147.346133,102.8107085,26.53699825,32.40646061,15.11411574,1.929691725,0.81345239,0.851131886,0.35928301,249.5170362,165.1984857,103.216874,20.10978908,947.5,617,33,684.4386386,630,564,54.5,69.5,443,344.5,217,885,747.5,623,35.5,1.434489796,17.8,0.985714286,60,155,0,162.3037276,10.5,78.5,0,0,-21.5,0,0,166.5,658.5,0,0.5,-17.8,-1.414285714,-1.014285714,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,0.813953488,209,10,5,3.5,3,3,3,Normal
239,Spell,Normal,209,549.9673913,369.75,2.826086957,436.6840405,267.1956522,293.4021739,36.32608696,24.09782609,33.75494096,41.25494087,1.152173913,515.2934783,663.1521739,27.11956522,18.48913043,-2.051415262,0.648136646,-0.363664596,551,366,1,422.4301717,224,305.25,40.25,26.5,37.045455,44.54546,1,527.25,675,10.75,9,-0.019387755,0.2,-0.207142857,-0.867104222,-0.497193586,5.700453275,5.238900297,0.167743124,0.832233541,-0.156221196,-0.39097136,-1.104082972,4.300233234,3.735907818,-6.62219355,5.516684947,-4.201892709,-0.127384763,-0.003616839,0.216051258,-1.212748008,-1.271897667,-1.067469415,13.26833398,0.130253,-0.299507243,-1.114214341,0.133682456,-0.570844992,-0.425546915,0.410111169,21.98438018,-0.965939551,0.826498957,35.00835253,30.76729994,44.60665314,33.40602121,26.86231786,40.25,26.5,10.75,9,422.4301717,224,305.25,37.045455,44.54546,1,1,-0.019387755,0.2,-0.207142857,551,527.25,366,675,279.857035,146.8435959,7.95628151,150.6191293,188.1730432,145.7042522,17.05586162,13.17768297,18.67449578,18.46824536,2.128822223,224.9678391,41.58015947,73.21135194,37.1303244,14.1892867,2.135354822,1.1293837,12.9442344,10.7547259,29.25141777,16.80954631,118.7351565,154.6342155,125.3672023,14.99914149,14.23827202,1.047258979,3.907372401,4.190152,0.871847151,0.495463138,244.7717391,190.1285444,122.0652174,30.65784499,967.5,627,39,772.799133,678,527.5,63,48.5,72.27273,63.63636,13,944,729,482.5,242.5,10.19142857,13.78571429,2.485714286,59,133.5,0,54.12023651,33.5,15,0,0,-1.363636,0,0,78.5,554,0.5,0.5,-95.51530612,-0.6,-6.928571429,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,0.891304348,209,11,5.5,4.5,4.5,2,3.25,Normal
240,Spell,Normal,209,535.0851064,374.9148936,2.234042553,445.7925274,280.0106383,303.2978723,23.5212766,31.4893617,25.47969032,49.18375277,3.446808511,505.1170213,678.212766,14.27659574,13.89361702,-0.253851498,-0.198784195,-0.153799392,564,362.5,1,441.0062358,251,313.5,24,35,24.54545,50.90909,1,529.5,686.5,11.5,7.5,0.003265306,-0.242857143,0.014285714,-0.16566065,-0.662748456,2.692212334,5.657552536,0.028950718,0.552603937,0.072643206,0.430481134,-1.138630765,4.628889205,4.133967185,-6.79341601,2.321204832,-4.726462508,-0.14386221,-0.008629826,-0.019985422,-5.918440409,-1.196073489,-0.83462876,18.92338507,-0.390085692,-0.765052684,-0.592908353,-0.584721981,-0.313584868,-0.204676781,1.342242377,23.65938851,-0.986712636,38.35566359,10.71430518,35.54448404,46.42599577,10.42861688,27.48295148,24,35,11.5,7.5,441.0062358,251,313.5,24.54545,50.90909,1,1,0.003265306,-0.242857143,0.014285714,564,529.5,362.5,686.5,283.6465061,136.8630829,4.672829726,184.9048409,210.3012717,137.5302994,12.92577365,15.41156023,19.14497029,19.94096146,9.98653117,242.1178121,71.45382704,14.68983992,26.1072071,1.797257979,0.552977179,0.83260537,10.48890901,12.24626528,9.766862834,11.62109552,147.9733699,177.0968764,110.6704391,15.31388097,14.09078642,4.803078316,2.398370303,0.512212378,0.350992692,0.420513484,239.629244,204.6889995,112.4839294,28.12675419,966,621.5,27,824.8712021,743,572.5,47,56,76.36364,81.36364,60,965.5,729,84.5,178,0.56244898,2.414285714,0.6,50.5,135,0,58.94276885,17,49.5,0,0,-10,0,0,79,221,0,0,-12.27836735,-1.328571429,-5.085714286,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,47,0.893617021,209,12,6,4.5,5,2.5,3.75,Normal
241,Spell,TinyIcons,210,599,315.1935484,1.870967742,307.1192186,199.2419355,206.2741935,1.596774194,1.709677419,2.500000032,3.145160968,4.774193548,509.3387097,521.4677419,12.16129032,6.387096774,0.949964158,1.427956989,0.098924731,633,305,1,252.4064183,109.5,177,0,0,0,0,2,522,540.5,12,4.5,0,1.6,0,2.233598987,2.232297548,1.149638443,2.122117678,0.613027007,1.201329646,0.940475235,2.226810219,2.036748343,2.794418005,5.286244925,3.114420879,0.339572182,1.681310231,-0.52194499,-0.620358878,0.290996849,-0.211724017,-0.767477214,-1.36907805,28.7426173,-0.680717277,0.213913088,0.29635654,4.149149927,4.075510905,3.976447919,3.295275038,6.770957906,0.320047062,-1.700091344,1.649054349,4.720287801,9.455955281,0.640306371,3.466398489,0,0,12,4.5,252.4064183,109.5,177,0,0,2,1,0,1.6,0,633,522,305,540.5,220.7477822,147.369981,6.254288851,214.3492362,189.1319588,150.5092931,3.460297085,3.857404554,6.663911306,6.516321514,9.006329913,168.7682033,191.5950128,8.353030485,7.55503108,4.943584141,1.360258602,1.324400182,2.472424558,2.757544225,6.090530697,5.234131113,180.9225039,155.2788762,117.9490114,4.574780119,4.86992666,5.413111342,2.48491155,2.625885073,1.007700312,0.865348595,177.7096774,129.9292404,131.3090531,175.8397503,933.5,573.5,35,754.8571057,672,599.5,12.5,14,24.31818,24.31818,34,777,729,34.5,30,18.4,4.6,4,169.5,118.5,0,0,0,0,0,0,-3.863636,0,0,71,225.5,0.5,0,-3.111111111,-1.333333333,-1.666666667,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,0.225806452,210,1,2.75,3,4.5,3,3.75,TinyIcons
242,Spell,Normal,210,521.1625,329.6625,1.75,410.914502,238.85,313.3,27.45,27.875,34.7965904,55.117045,6.45,499.2375,639.8625,11.9125,16.1875,-0.117622449,-0.101071429,-0.338928571,504.25,298.5,1,438.0820589,225,343.75,26.5,30.25,28.40909,45.90909,2,507,668,10.75,9,0.000816327,-0.2,-0.135714286,-0.052512738,-0.534393719,1.033390308,3.697946987,-0.213923407,0.734042965,-0.295605213,3.676681023,5.270636498,5.566548723,5.853622749,-4.277003958,0.765195348,-3.229342434,-0.091696524,-0.097895151,0.495059336,-2.533520417,-1.230315891,-1.027123591,35.75373564,-0.409253509,0.536618969,-1.224970703,-0.121842782,-0.070759219,17.31723322,31.0614906,32.70497975,-0.999296169,6.35406081,1.052510323,14.0305953,18.22166837,0.837058544,11.54616471,26.5,30.25,10.75,9,438.0820589,225,343.75,28.40909,45.90909,2,1,0.000816327,-0.2,-0.135714286,504.25,507,298.5,668,272.9689188,132.4798672,5.367279787,164.9685969,147.3703776,139.6101165,14.2396161,13.3650664,42.69833153,62.14087052,20.6645367,172.2167681,88.75658065,8.688252827,27.21417605,0.725764394,0.412258365,0.840329528,11.375,10.40625,6.833125,14.034375,132.2465908,116.1925,120.18,23.62193272,24.96517025,8.1875,2.0625,0.308764796,0.328821429,0.462357143,233.145625,146.08875,114.261875,57.574375,959.5,592,34,768.5323676,638,517,60.5,49.5,251.5,416.5,128,834.5,721.5,38.5,137.5,0.330612245,1.1,0.414285714,72.5,162,0,94.26027795,5.5,62,0,0,-10,0,0,176,320.5,1,0,-3.645714286,-0.885714286,-3.928571429,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,0.875,210,2,5.5,5.5,3.5,4,3.75,Normal
